번호,시군구명,동명,리명,도로명,교차로명,위도,경도
14611,남구,용호동,,분포로 66-40,,35.13833462,129.1212478
14612,남구,용호동,,,,35.13826198,129.1212260
14613,남구,용호동,,,,35.13823627,129.1212014
14614,남구,용호동,,,,35.13821290,129.1211779
14615,남구,용호동,,,,35.13813978,129.1211575
14616,수영구,남천동,,,,35.13762373,129.1203802
14617,수영구,남천동,,,,35.13764674,129.1204150
14618,수영구,남천동,,,,35.13766790,129.1204510
14619,수영구,남천동,,,,35.13768998,129.1204908
14620,수영구,남천동,,,,35.13757535,129.1203659
14621,수영구,남천동,,,,35.13759835,129.1204007
14622,수영구,남천동,,,,35.13761952,129.1204367
14623,수영구,남천동,,,,35.13764160,129.1204765
14624,수영구,남천동,,,,35.13752422,129.1203477
14625,수영구,남천동,,,,35.13754723,129.1203825
14626,수영구,남천동,,,,35.13756839,129.1204185
14627,수영구,남천동,,,,35.13759047,129.1204583
14628,수영구,남천동,,,,35.13747810,129.1203349
14629,수영구,남천동,,,,35.13750111,129.1203697
14630,수영구,남천동,,,,35.13752227,129.1204056
14631,수영구,남천동,,,,35.13754435,129.1204455
14632,수영구,남천동,,,,35.13762136,129.1202867
14633,수영구,남천동,,,,35.13756226,129.1202553
14634,수영구,남천동,,,,35.13754725,129.1202198
14635,수영구,남천동,,,,35.13752986,129.1201846
14636,수영구,남천동,,,,35.13711414,129.1194171
14637,수영구,남천동,,,,35.13706618,129.1193849
14638,수영구,남천동,,,,35.13746353,129.1201476
14639,수영구,남천동,,,,35.13744493,129.1201100
14640,수영구,남천동,,,,35.13742952,129.1200708
14641,수영구,남천동,,,,35.13734919,129.1199961
14642,수영구,남천동,,수영로383번길 17-4,대남로타리,35.14079812,129.1063844
14643,수영구,남천동,,,대남로타리,35.14075938,129.1063531
14644,수영구,남천동,,수영로383번길 12,대남로타리,35.14070215,129.1062981
14645,수영구,남천동,,수영로 389,대남로타리,35.14066497,129.1062718
14646,해운대구,반여동,,해운대로 35,,35.19398681,129.1181375
14647,해운대구,반여동,,해운대로 35,,35.19398300,129.1181729
14648,해운대구,반여동,,해운대로 35,,35.19397993,129.1182126
14649,해운대구,반여동,,해운대로 35,왕자맨션,35.19421123,129.1186724
14650,해운대구,반여동,,해운대로 35,왕자맨션,35.19412713,129.1187611
14651,해운대구,반여동,,해운대로 35,왕자맨션,35.19414769,129.1187365
14652,해운대구,반여동,,해운대로 35,왕자맨션,35.19416643,129.1187167
14653,해운대구,반여동,,해운대로 35,왕자맨션,35.19418879,129.1186382
14654,해운대구,반여동,,해운대로 35,왕자맨션,35.19418849,129.1186939
14655,해운대구,반여동,,,왕자맨션,35.19450635,129.1191273
14656,해운대구,반여동,,반여로 9,왕자맨션,35.19448009,129.1191473
14657,해운대구,재송동,,해운대로153번길 9,,35.18336661,129.1228610
14658,해운대구,반여동,,수영강변대로 382,원동 I.C,35.19372182,129.1164243
14659,해운대구,반여동,,수영강변대로 382,원동 I.C,35.19368750,129.1163003
14660,해운대구,반여동,,수영강변대로 382,원동 I.C,35.19370646,129.1163605
14661,해운대구,반여동,,수영강변대로 382,원동 I.C,35.19367208,129.1162386
14662,해운대구,반여동,,수영강변대로 382,원동 I.C,35.19364768,129.1161299
14663,해운대구,반여동,,수영강변대로 382,원동 I.C,35.19364070,129.1161686
14664,해운대구,반여동,,반여로 67,,35.19802884,129.1228411
14665,해운대구,반여동,,반여로 67,,35.19800005,129.1228405
14666,해운대구,반여동,,반여로 67,,35.19797129,129.1228378
14667,해운대구,반여동,,반여로 67,,35.19790430,129.1228311
14668,해운대구,반여동,,반여로 67,,35.19802901,129.1228068
14669,해운대구,반여동,,반여로 67,,35.19800023,129.1228062
14670,해운대구,반여동,,반여로 67,,35.19797147,129.1228035
14671,해운대구,반여동,,반여로 67,,35.19802820,129.1227720
14672,해운대구,반여동,,반여로 67,,35.19799941,129.1227714
14673,해운대구,반여동,,반여로 67,,35.19797066,129.1227687
14674,해운대구,반여동,,반여로 67,,35.19802965,129.1227325
14675,해운대구,반여동,,반여로 67,,35.19800087,129.1227318
14676,해운대구,반여동,,반여로 67,,35.19797211,129.1227292
14677,해운대구,반여동,,반여로 67,반여낙천대2차(무정초교),35.19727973,129.1226987
14678,해운대구,반여동,,반여로 67,반여낙천대2차(무정초교),35.19731787,129.1227072
14679,해운대구,반여동,,반여로 67,반여낙천대2차(무정초교),35.19734995,129.1227139
14680,해운대구,반여동,,반여로 67,반여낙천대2차(무정초교),35.19737756,129.1227201
14681,해운대구,반여동,,반여로 67,반여낙천대2차(무정초교),35.19731214,129.1227384
14682,해운대구,반여동,,반여로 67,반여낙천대2차(무정초교),35.19734423,129.1227451
14683,해운대구,반여동,,반여로 67,반여낙천대2차(무정초교),35.19737184,129.1227513
14684,해운대구,반여동,,반여로 67,반여낙천대2차(무정초교),35.19730655,129.1227721
14685,해운대구,반여동,,반여로 67,반여낙천대2차(무정초교),35.19733863,129.1227788
14686,해운대구,반여동,,반여로 67,반여낙천대2차(무정초교),35.19736624,129.1227851
14687,해운대구,반여동,,반여로 67,반여낙천대2차(무정초교),35.19730181,129.1228055
14688,해운대구,반여동,,반여로 67,반여낙천대2차(무정초교),35.19733389,129.1228122
14689,해운대구,반여동,,반여로 67,반여낙천대2차(무정초교),35.19736150,129.1228184
14690,해운대구,반여동,,,,35.20198587,129.1238206
14691,해운대구,반여동,,,,35.20201326,129.1238362
14692,해운대구,반여동,,,,35.20199769,129.1237919
14693,해운대구,반여동,,,,35.20202413,129.1238071
14694,해운대구,반여동,,,,35.20234430,129.1239370
14695,해운대구,반여동,,,,35.20231389,129.1239217
14696,해운대구,반여동,,,,35.20235434,129.1239088
14697,해운대구,반여동,,,,35.20232727,129.1238951
14698,해운대구,반여동,,,,35.20246215,129.1240768
14699,해운대구,반여동,,,,35.20248939,129.1240912
14700,해운대구,반여동,,,,35.20252944,129.1240754
14701,해운대구,반여동,,,,35.20262847,129.1241298
14702,해운대구,반여동,,,,35.20265804,129.1241452
14703,해운대구,반여동,,,,35.20261535,129.1241573
14704,해운대구,반여동,,,,35.20264798,129.1241749
14705,해운대구,반여동,,,인지초교(인주중학교),35.20315449,129.1242995
14706,해운대구,반여동,,,인지초교(인주중학교),35.20312552,129.1242856
14707,해운대구,반여동,,,인지초교(인주중학교),35.20314430,129.1243279
14708,수영구,광안동,,무학로9번길 31,,35.16352716,129.1143304
14709,해운대구,반여동,,,인지초교(인주중학교),35.20311486,129.1243161
14710,해운대구,반여동,,,인지초교(인주중학교),35.20298431,129.1243190
14711,해운대구,반여동,,,인지초교(인주중학교),35.20301030,129.1243357
14712,해운대구,반여동,,,인지초교(인주중학교),35.20301932,129.1243006
14713,해운대구,반여동,,,인지초교(인주중학교),35.20305493,129.1243226
14714,해운대구,반여동,,,인지초교(인주중학교),35.20360010,129.1245783
14715,해운대구,반여동,,,인지초교(인주중학교),35.20357367,129.1246380
14716,해운대구,반여동,,,인지초교(인주중학교),35.20366018,129.1247011
14717,해운대구,반여동,,,,35.20372462,129.1247076
14718,해운대구,반여동,,,,35.20376649,129.1247752
14719,해운대구,반여동,,,,35.20373942,129.1247559
14720,해운대구,반여동,,,,35.20382679,129.1247797
14721,해운대구,반여동,,,,35.20379924,129.1247619
14722,해운대구,반여동,,,,35.20380619,129.1248839
14723,해운대구,반여동,,,,35.20383335,129.1249022
14724,해운대구,반여동,,,,35.20387394,129.1248925
14725,해운대구,반여동,,,반여대우아파트입구,35.19569906,129.1210485
14726,해운대구,반여동,,반여로155번길 10,,35.20464726,129.1259735
14727,해운대구,반여동,,반여로155번길 10,,35.20467100,129.1259565
14728,해운대구,반여동,,반여로155번길 10,,35.20469259,129.1259371
14729,해운대구,반여동,,반여로155번길 10,,35.20471498,129.1259243
14730,해운대구,반여동,,반여로155번길 10,,35.20463246,129.1259426
14731,해운대구,반여동,,반여로155번길 10,,35.20465620,129.1259255
14732,해운대구,반여동,,반여로155번길 10,,35.20467780,129.1259062
14733,해운대구,반여동,,반여로155번길 10,아세안 선수촌 단지내(3) (신촌주유소),35.20470019,129.1258934
14734,해운대구,반여동,,반여로155번길 17-3,아세안 선수촌 단지내(3) (신촌주유소),35.20466469,129.1254565
14735,해운대구,반여동,,반여로155번길 17-3,아세안 선수촌 단지내(3) (신촌주유소),35.20468425,129.1254715
14736,해운대구,반여동,,반여로155번길 17-3,아세안 선수촌 단지내(3) (신촌주유소),35.20470659,129.1254951
14737,해운대구,반여동,,반여로155번길 17-3,아세안 선수촌 단지내(3) (신촌주유소),35.20472587,129.1255108
14738,해운대구,반여동,,반여로155번길 17-3,아세안 선수촌 단지내(3) (신촌주유소),35.20468205,129.1254262
14739,연제구,연산동,,월드컵대로145번길 23,,35.18543732,129.0812008
14740,해운대구,반여동,,반여로155번길 17-3,아세안 선수촌 단지내(3) (신촌주유소),35.20470161,129.1254412
14741,해운대구,반여동,,반여로155번길 17-3,아세안 선수촌 단지내(3) (신촌주유소),35.20472396,129.1254648
14742,해운대구,반여동,,반여로155번길 17-3,아세안 선수촌 단지내(3) (신촌주유소),35.20474324,129.1254805
14743,해운대구,재송동,,,재송2동에덴유치원,35.18708038,129.1255383
14744,해운대구,재송동,,,,35.18682087,129.1254942
14745,해운대구,재송동,,,,35.18684725,129.1254969
14746,해운대구,송정동,내리,해운대로 1255,송정교,35.19759196,129.2060545
14747,해운대구,송정동,내리,해운대로 1255,송정교,35.19760072,129.2060236
14748,해운대구,재송동,,재반로 167,,35.19218052,129.1283327
14749,해운대구,재송동,,재반로 167,,35.19220777,129.1283431
14750,해운대구,송정동,,,송정송일주유소,35.19534181,129.2054295
14751,해운대구,송정동,,해운대로 1188,,35.19230142,129.2047692
14752,해운대구,송정동,,송정1로7번길 5,송정삼거리,35.18130854,129.1992591
14753,해운대구,송정동,,송정1로7번길 5,송정삼거리,35.18127978,129.1992365
14754,해운대구,송정동,,송정1로7번길 5,송정삼거리,35.18126423,129.1992710
14755,해운대구,송정동,,송정1로7번길 5,송정삼거리,35.18126943,129.1993157
14756,해운대구,송정동,,,,35.18084209,129.1986419
14757,해운대구,반여동,,재반로241번길 16-82,일신여객,35.20023810,129.1315510
14758,해운대구,반여동,,재반로241번길 16-82,일신여객,35.20027129,129.1315580
14759,해운대구,재송동,,재반로196번길 14-30,,35.19386675,129.1304003
14760,해운대구,재송동,,재반로196번길 14-30,,35.19383824,129.1303976
14761,해운대구,재송동,,,재송초교,35.18645009,129.1254682
14762,해운대구,재송동,,,재송초교,35.18642550,129.1254682
14763,연제구,거제동,,,,35.19582767,129.0803359
14764,해운대구,재송동,,,재송초교,35.18634260,129.1254914
14765,해운대구,재송동,,,재송초교,35.18631801,129.1254913
14766,해운대구,재송동,,,재송초교,35.18559098,129.1253398
14767,해운대구,재송동,,,,35.18465894,129.1248809
14768,해운대구,송정동,,,,35.18352126,129.2018922
14769,해운대구,송정동,,,,35.18353463,129.2018686
14770,해운대구,송정동,,,,35.18354606,129.2015971
14771,해운대구,송정동,,,,35.18360080,129.2016285
14772,해운대구,송정동,,,,35.18362603,129.2016452
14773,해운대구,송정동,,,,35.18355464,129.2018823
14774,해운대구,송정동,,,,35.18353822,129.2019063
14775,해운대구,송정동,,해운대로 1113,(구) 송정검문소,35.18430283,129.2011927
14776,해운대구,송정동,,해운대로 1113,(구) 송정검문소,35.18427325,129.2011810
14777,해운대구,송정동,,해운대로 1113,(구) 송정검문소,35.18425562,129.2012420
14778,해운대구,송정동,,해운대로 1113,(구) 송정검문소,35.18429455,129.2012234
14779,해운대구,송정동,,해운대로 1113,(구) 송정검문소,35.18426326,129.2012093
14780,해운대구,송정동,,해운대로 1113,(구) 송정검문소,35.18424398,129.2012724
14781,해운대구,송정동,,해운대로 1188,,35.19175849,129.2045748
14782,해운대구,송정동,,해운대로 1188,,35.19172547,129.2045664
14783,해운대구,송정동,,,,35.19138197,129.2044830
14784,해운대구,송정동,,,,35.19137341,129.2045188
14785,해운대구,송정동,,해운대로 1188,,35.19231268,129.2046977
14786,해운대구,송정동,,해운대로 1188,,35.19231011,129.2047343
14787,해운대구,송정동,,해운대로 1188,,35.19175584,129.2046123
14788,해운대구,송정동,,해운대로 1188,,35.19172282,129.2046038
14789,해운대구,송정동,,해운대로 1188,,35.19175026,129.2046486
14790,해운대구,송정동,,해운대로 1188,,35.19171724,129.2046401
14791,해운대구,송정동,,,,35.19136740,129.2045565
14792,해운대구,재송동,,,,35.18654392,129.1208049
14793,해운대구,재송동,,,,35.18654500,129.1208467
14794,해운대구,재송동,,,,35.18654533,129.1208864
14795,수영구,광안동,,망미번영로 49,망미삼거리,35.17122363,129.1094670
14796,수영구,광안동,,,망미삼거리,35.17158125,129.1091868
14797,수영구,광안동,,,망미삼거리,35.17157847,129.1092252
14798,수영구,광안동,,망미번영로 49,망미삼거리,35.17125577,129.1094775
14799,수영구,민락동,,,,35.15641834,129.1369735
14800,연제구,연산동,,과정로93번길 24,,35.17993067,129.1071720
14801,연제구,연산동,,과정로93번길 24,,35.17995690,129.1071703
14802,연제구,연산동,,과정로93번길 14,망미주공,35.18058569,129.1071860
14803,연제구,연산동,,과정로93번길 14,망미주공,35.18061030,129.1071879
14804,연제구,연산동,,과정로191번길 28,,35.18705366,129.1070783
14805,연제구,연산동,,과정로191번길 28,,35.18702528,129.1070787
14806,연제구,연산동,,,,35.18861335,129.1072262
14807,연제구,연산동,,,,35.18863944,129.1072236
14808,연제구,연산동,,,연산시장,35.17679256,129.0858674
14809,연제구,연산동,,,연산시장,35.17676726,129.0858790
14810,수영구,망미동,,연수로 273-1,망미아파트,35.17307585,129.1000161
14811,수영구,망미동,,연수로 273-1,망미아파트,35.17307435,129.0999789
14812,수영구,망미동,,연수로 273-1,망미아파트,35.17319259,129.1002642
14813,수영구,망미동,,연수로 273-1,망미아파트,35.17319052,129.1003045
14814,연제구,연산동,,중앙대로 1096,,35.18495833,129.0807481
14815,연제구,연산동,,월드컵대로145번길 23,,35.18531782,129.0809240
14816,연제구,연산동,,월드컵대로 125,,35.18525175,129.0809085
14817,연제구,연산동,,월드컵대로 125,(가변)연산R(서울은행),35.18543264,129.0812691
14818,연제구,연산동,,월드컵대로 125,(가변)연산R(서울은행),35.18553944,129.0812405
14819,연제구,연산동,,월드컵대로 125,(가변)연산R(서울은행),35.18556637,129.0812608
14820,연제구,연산동,,월드컵대로 125,연산로타리,35.18573314,129.0813443
14821,연제구,연산동,,반송로 13,연산로타리,35.18631649,129.0822098
14822,연제구,연산동,,고분로 6,연산로타리,35.18630617,129.0822529
14823,연제구,연산동,,반송로 13,연산로타리,35.18633870,129.0822454
14824,수영구,광안동,,연수로401번길 8,,35.16884355,129.1129227
14825,수영구,광안동,,연수로401번길 8,,35.16883807,129.1129866
14826,수영구,광안동,,연수로401번길 8,,35.16883285,129.1128848
14827,수영구,광안동,,연수로401번길 8,,35.16881803,129.1129073
14828,수영구,광안동,,,,35.16855173,129.1135246
14829,수영구,광안동,,망미번영로52번길 105-1,,35.16858149,129.1134760
14830,연제구,거제동,,,,35.19581496,129.0803153
14831,연제구,거제동,,,교대로타리,35.19580202,129.0799893
14832,연제구,거제동,,,교대로타리,35.19578657,129.0799551
14833,연제구,거제동,,,,35.19580310,129.0803594
14834,연제구,거제동,,,,35.19579193,129.0803401
14835,연제구,거제동,,,,35.19576482,129.0803546
14836,연제구,거제동,,,,35.19574867,129.0803295
14837,연제구,거제동,,,,35.19572564,129.0803524
14838,연제구,거제동,,,,35.19571369,129.0803288
14839,수영구,민락동,,,,35.15638091,129.1369764
14840,연제구,거제동,,,교대로타리,35.19410819,129.0797702
14841,연제구,거제동,,중앙대로 1204,교대로타리,35.19408300,129.0797604
14842,연제구,거제동,,중앙대로 1204,교대로타리,35.19409934,129.0796496
14843,연제구,거제동,,중앙대로 1204,교대로타리,35.19403096,129.0796274
14844,연제구,거제동,,중앙대로 1204,교대로타리,35.19410832,129.0796037
14845,연제구,거제동,,중앙대로 1204,교대로타리,35.19403853,129.0795842
14846,연제구,거제동,,중앙대로 1217,교대로타리,35.19505280,129.0799598
14847,연제구,거제동,,중앙대로 1217,교대로타리,35.19498085,129.0799483
14848,연제구,거제동,,중앙대로 1217,교대로타리,35.19517321,129.0798788
14849,연제구,거제동,,중앙대로 1217,교대로타리,35.19512843,129.0799403
14850,연제구,거제동,,중앙대로 1217,교대로타리,35.19508458,129.0798958
14851,연제구,거제동,,중앙대로 1217,교대로타리,35.19507987,129.0799301
14852,연제구,거제동,,중앙대로 1217,교대로타리,35.19504785,129.0798176
14853,연제구,거제동,,중앙대로 1217,교대로타리,35.19526499,129.0798888
14854,동구,초량동,,,,35.11328268,129.0427825
14855,연제구,거제동,,,교대로타리,35.19534244,129.0798559
14856,연제구,거제동,,중앙대로 1217,교대로타리,35.19526600,129.0798545
14857,북구,금곡동,,,,35.27026588,129.0183528
14858,연제구,거제동,,,교대로타리,35.19568650,129.0798561
14859,연제구,거제동,,중앙대로 1217,교대로타리,35.19525898,129.0801084
14860,연제구,거제동,,중앙대로 1217,교대로타리,35.19528902,129.0801128
14861,연제구,거제동,,중앙대로 1217,교대로타리,35.19529465,129.0800770
14862,연제구,거제동,,중앙대로 1217,교대로타리,35.19526662,129.0800359
14863,연제구,거제동,,중앙대로 1217,교대로타리,35.19529897,129.0800400
14864,연제구,거제동,,중앙대로1226번길 4,,35.19656798,129.0795837
14865,연제구,거제동,,중앙대로1226번길 4,,35.19653157,129.0796038
14866,연제구,거제동,,중앙대로1226번길 4,,35.19672191,129.0797733
14867,연제구,거제동,,중앙대로1226번길 4,,35.19679237,129.0796889
14868,연제구,거제동,,중앙대로1226번길 4,,35.19683046,129.0796706
14869,연제구,거제동,,중앙대로1226번길 4,,35.19691668,129.0795773
14870,연제구,거제동,,중앙대로1226번길 4,,35.19695004,129.0795563
14871,연제구,거제동,,중앙대로1226번길 4,,35.19703715,129.0794459
14872,연제구,거제동,,중앙대로1226번길 4,,35.19724375,129.0794680
14873,연제구,거제동,,중앙대로1226번길 4,,35.19726573,129.0794157
14874,연제구,거제동,,중앙대로1226번길 4,,35.19730241,129.0793966
14875,연제구,거제동,,중앙대로1226번길 4,,35.19725550,129.0792712
14876,연제구,거제동,,중앙대로1226번길 4,,35.19735024,129.0793344
14877,연제구,거제동,,중앙대로 1204,교대로타리,35.19402120,129.0797161
14878,연제구,거제동,,중앙대로 1204,교대로타리,35.19398657,129.0797062
14879,수영구,민락동,,,,35.15634478,129.1369811
14880,연제구,거제동,,중앙대로 1204,교대로타리,35.19401658,129.0797476
14881,연제구,거제동,,중앙대로 1202,교대로타리,35.19398195,129.0797377
14882,연제구,거제동,,,교대로타리,35.19428623,129.0799434
14883,연제구,거제동,,,교대로타리,35.19431541,129.0799512
14884,연제구,거제동,,,교대로타리,35.19461914,129.0797059
14885,연제구,거제동,,,교대로타리,35.19459021,129.0796915
14886,연제구,거제동,,중앙대로1226번길 4,,35.19639445,129.0797523
14887,연제구,거제동,,중앙대로1226번길 4,,35.19635730,129.0797694
14888,연제구,거제동,,중앙대로1226번길 4,,35.19645904,129.0796845
14889,연제구,거제동,,중앙대로1226번길 4,,35.19642409,129.0797022
14890,연제구,거제동,,,,35.19569131,129.0803576
14891,연제구,거제동,,,,35.19567350,129.0803264
14892,연제구,거제동,,,교대로타리,35.19565875,129.0803004
14893,연제구,거제동,,,교대로타리,35.19571460,129.0798907
14894,연제구,거제동,,,교대로타리,35.19574324,129.0799247
14895,수영구,광안동,,무학로9번길 31,,35.16363033,129.1142857
14896,수영구,광안동,,무학로9번길 31,,35.16357896,129.1143044
14897,해운대구,우동,,해운대해변로 84,,35.15823001,129.1362019
14898,해운대구,우동,,해운대해변로 84,,35.15820276,129.1362231
14899,해운대구,우동,,해운대해변로 84,,35.15817161,129.1362444
14900,해운대구,우동,,해운대해변로 84,,35.15817311,129.1362932
14901,해운대구,우동,,해운대해변로 84,,35.15814508,129.1363121
14902,해운대구,우동,,해운대해변로 84,,35.15814152,129.1363614
14903,해운대구,우동,,해운대해변로 84,,35.15808740,129.1363997
14904,해운대구,우동,,해운대해변로 84,,35.15811583,129.1363789
14905,해운대구,우동,,,,35.15812707,129.1364182
14906,해운대구,우동,,,,35.15809826,129.1364367
14907,해운대구,우동,,,,35.15692849,129.1368687
14908,해운대구,우동,,,,35.15688460,129.1368804
14909,해운대구,우동,,,,35.15683978,129.1368913
14910,해운대구,우동,,,,35.15679993,129.1369415
14911,해운대구,우동,,,,35.15676013,129.1369491
14912,해운대구,우동,,,,35.15673214,129.1369967
14913,해운대구,우동,,,,35.15669717,129.1370025
14914,해운대구,우동,,,,35.15666328,129.1370500
14915,해운대구,우동,,,,35.15662815,129.1370559
14916,수영구,민락동,,,,35.15602170,129.1370648
14917,수영구,민락동,,,,35.15598418,129.1370649
14918,수영구,민락동,,,,35.15594813,129.1370655
14919,수영구,민락동,,,,35.15591127,129.1370658
14920,수영구,민락동,,,,35.15620664,129.1370290
14921,수영구,민락동,,,,35.15616943,129.1370290
14922,수영구,민락동,,,,35.15613347,129.1370295
14923,수영구,민락동,,,,35.15609635,129.1370307
14924,수영구,민락동,,,,35.15630739,129.1369856
14925,해운대구,우동,,,,35.15659798,129.1369135
14926,수영구,민락동,,,,35.15655990,129.1369200
14927,수영구,민락동,,,,35.15652418,129.1369249
14928,수영구,민락동,,,,35.15648726,129.1369297
14929,수영구,민락동,,,,35.15556087,129.1369508
14930,수영구,민락동,,,,35.15559675,129.1369550
14931,수영구,민락동,,,,35.15563077,129.1369587
14932,수영구,민락동,,,,35.15566768,129.1369644
14933,수영구,민락동,,,,35.15542600,129.1369673
14934,수영구,민락동,,,,35.15546188,129.1369751
14935,수영구,민락동,,,,35.15549589,129.1369819
14936,수영구,민락동,,,,35.15553281,129.1369866
14937,수영구,민락동,,,,35.15529370,129.1369786
14938,수영구,민락동,,,,35.15532958,129.1369871
14939,수영구,민락동,,,,35.15536359,129.1369949
14940,수영구,민락동,,,,35.15540051,129.1370014
14941,수영구,민락동,,,,35.15516215,129.1369852
14942,수영구,민락동,,,,35.15519803,129.1369932
14943,수영구,민락동,,,,35.15523203,129.1370032
14944,수영구,민락동,,,,35.15526894,129.1370137
14945,수영구,민락동,,민락수변로 129,,35.15461832,129.1367402
14946,수영구,민락동,,민락수변로 129,,35.15458454,129.1367246
14947,수영구,민락동,,민락수변로 129,,35.15454804,129.1367091
14948,수영구,민락동,,민락수변로 129,,35.15451699,129.1366925
14949,수영구,민락동,,,,35.15481499,129.1367828
14950,수영구,민락동,,민락수변로 129,,35.15477910,129.1367695
14951,수영구,민락동,,민락수변로 129,,35.15474599,129.1367566
14952,수영구,민락동,,민락수변로 129,,35.15471198,129.1367412
14953,수영구,민락동,,,,35.15500648,129.1368111
14954,수영구,민락동,,,,35.15497228,129.1368000
14955,수영구,민락동,,,,35.15493644,129.1367869
14956,수영구,민락동,,,,35.15490130,129.1367746
14957,수영구,민락동,,,,35.15519207,129.1368293
14958,수영구,민락동,,,,35.15515787,129.1368178
14959,수영구,민락동,,,,35.15512217,129.1368099
14960,수영구,민락동,,,,35.15508738,129.1367992
14961,수영구,민락동,,,,35.15438043,129.1365427
14962,수영구,민락동,,,,35.15435040,129.1365264
14963,수영구,민락동,,,,35.15431902,129.1365066
14964,수영구,민락동,,,,35.15428789,129.1364904
14965,수영구,민락동,,,,35.15425151,129.1365103
14966,수영구,민락동,,,,35.15422167,129.1364913
14967,수영구,민락동,,,,35.15419028,129.1364694
14968,수영구,민락동,,,,35.15416226,129.1364516
14969,수영구,민락동,,민락수변로 129,,35.15412653,129.1364756
14970,수영구,민락동,,민락수변로 129,,35.15409697,129.1364509
14971,수영구,민락동,,민락수변로 129,,35.15406558,129.1364290
14972,수영구,민락동,,민락수변로 129,,35.15403756,129.1364112
14973,수영구,민락동,,민락수변로 129,,35.15399438,129.1364296
14974,수영구,민락동,,민락수변로 129,,35.15396448,129.1364069
14975,수영구,민락동,,민락수변로 129,,35.15393309,129.1363850
14976,수영구,민락동,,민락수변로 129,,35.15390507,129.1363672
14977,수영구,민락동,,,,35.15389466,129.1362203
14978,수영구,민락동,,,,35.15385705,129.1361892
14979,수영구,민락동,,,,35.15382074,129.1361585
14980,수영구,민락동,,민락수변로 129,,35.15375382,129.1361466
14981,수영구,민락동,,민락수변로 129,,35.15371954,129.1361186
14982,수영구,민락동,,민락수변로 129,,35.15366557,129.1361176
14983,수영구,민락동,,민락수변로 129,,35.15362780,129.1360846
14984,수영구,민락동,,,,35.15357628,129.1360858
14985,수영구,민락동,,,,35.15353843,129.1360518
14986,수영구,민락동,,,,35.15370009,129.1359979
14987,수영구,민락동,,민락수변로 129,,35.15367151,129.1359709
14988,수영구,민락동,,민락수변로 129,,35.15368014,129.1360243
14989,수영구,민락동,,민락수변로 129,,35.15365399,129.1360021
14990,수영구,민락동,,,,35.15362584,129.1359738
14991,수영구,민락동,,,,35.15358412,129.1359876
14992,수영구,민락동,,,,35.15356168,129.1359664
14993,수영구,민락동,,,,35.15353314,129.1359407
14994,수영구,민락동,,,,35.15349834,129.1359559
14995,수영구,민락동,,,,35.15346449,129.1359243
14996,해운대구,우동,,해운대해변로 84,,35.15921300,129.1353889
14997,해운대구,우동,,해운대해변로 84,,35.15919154,129.1354521
14998,해운대구,우동,,해운대해변로 84,,35.15916940,129.1355188
14999,해운대구,우동,,해운대해변로 84,,35.15914944,129.1355870
15000,해운대구,우동,,해운대해변로 84,,35.16034232,129.1346930
15001,해운대구,우동,,해운대해변로 84,,35.16026804,129.1347500
15002,해운대구,우동,,해운대해변로 84,,35.16023512,129.1347712
15003,수영구,광안동,,,,35.14645085,129.1290758
15004,수영구,광안동,,,,35.14640721,129.1290801
15005,수영구,광안동,,,,35.14642753,129.1289955
15006,수영구,광안동,,,,35.14639458,129.1289676
15007,수영구,광안동,,,,35.14635569,129.1290827
15008,수영구,광안동,,,,35.14630490,129.1290880
15009,수영구,광안동,,,,35.14637535,129.1289977
15010,수영구,광안동,,,,35.14634991,129.1289723
15011,수영구,광안동,,,,35.14632510,129.1289479
15012,수영구,광안동,,,,35.14628966,129.1289629
15013,수영구,광안동,,,,35.14626749,129.1289362
15014,수영구,광안동,,,,35.14623710,129.1289071
15015,수영구,광안동,,,,35.14620844,129.1289359
15016,수영구,광안동,,,,35.14618365,129.1289124
15017,수영구,남천동,,광안해변로 199,,35.14532666,129.1280014
15018,수영구,남천동,,광안해변로 199,,35.14528509,129.1279615
15019,수영구,남천동,,광안해변로 199,,35.14524242,129.1279182
15020,수영구,남천동,,광안해변로 199,,35.14518083,129.1279093
15021,수영구,남천동,,광안해변로 199,,35.14514306,129.1278759
15022,수영구,남천동,,광안해변로 199,,35.14507716,129.1278673
15023,수영구,남천동,,광안해변로 199,,35.14504632,129.1278369
15024,수영구,남천동,,광안해변로 199,,35.14498668,129.1278233
15025,수영구,남천동,,광안해변로 199,,35.14495167,129.1277919
15026,수영구,남천동,,,,35.14442673,129.1270769
15027,수영구,남천동,,,,35.14440474,129.1270529
15028,수영구,남천동,,,,35.14438349,129.1270897
15029,수영구,남천동,,,,35.14435916,129.1270607
15030,수영구,남천동,,,,35.14433331,129.1270346
15031,수영구,남천동,,,,35.14430655,129.1270638
15032,수영구,남천동,,,,35.14428101,129.1270398
15033,수영구,남천동,,,,35.14425550,129.1270141
15034,수영구,남천동,,,,35.14415211,129.1269599
15035,동구,범일동,,자성로 128,,35.13690458,129.0651471
15036,동구,범일동,,자성로 128,,35.13689702,129.0651812
15037,동구,범일동,,자성로 134,,35.13710236,129.0651473
15038,동구,범일동,,자성로 134,,35.13698873,129.0660894
15039,동구,범일동,,자성로 134,문현로타리,35.13701206,129.0661558
15040,동구,범일동,,자성로 134,문현로타리,35.13703440,129.0662640
