id,sigun_gu,lat,lon,geom,facility_type
422,중구,129.037119,35.10506936,,7
423,중구,129.0375974,35.10488686,,7
424,중구,129.0378208,35.10510423,,7
425,중구,129.0378934,35.10502259,,7
426,중구,129.0377216,35.10486964,,7
427,중구,129.0376984,35.10183787,,7
428,중구,129.0376371,35.10273347,,7
429,중구,129.0377416,35.09994095,,7
430,중구,129.0379163,35.0999012,,7
431,중구,129.0380701,35.09928825,,7
432,중구,129.037697,35.09870143,,7
433,영도구,129.0423089,35.09368736,,7
434,사하구,128.9588358,35.05873448,,7
435,영도구,129.0408125,35.08582436,,7
436,영도구,129.0408849,35.08605468,,7
437,동구,129.0592467,35.13430595,,7
438,동구,129.056472,35.1387303,,7
439,동구,129.0564776,35.13941424,,7
440,동구,129.0564762,35.13926319,,7
441,동구,129.0564668,35.13831008,,7
442,동구,129.0566515,35.13743472,,7
443,동구,129.0566078,35.13711012,,7
444,동구,129.0564642,35.13805835,,7
445,부산진구,129.0523329,35.15753297,,7
446,부산진구,129.0527197,35.15770279,,7
447,부산진구,129.0502348,35.15726358,,7
448,부산진구,129.0503585,35.15739907,,7
449,부산진구,129.0472224,35.15666411,,7
450,부산진구,129.046658,35.15631926,,7
451,동구,129.0413344,35.11807538,,7
452,동구,129.0402469,35.11596133,,7
453,동구,129.0399622,35.11543988,,7
454,동구,129.0563849,35.13643111,,7
455,동구,129.0566383,35.1368243,,7
456,동구,129.0550071,35.13492919,,7
457,동구,129.0548781,35.13479125,,7
458,동구,129.0542399,35.13417088,,7
459,동구,129.0528205,35.13295191,,7
460,동래구,129.0652593,35.21515717,,7
461,동구,129.0564068,35.13422665,,7
462,동구,129.0564818,35.13418652,,7
463,동구,129.0585605,35.13423726,,7
464,동구,129.0583246,35.13418062,,7
465,동구,129.0534673,35.13319095,,7
466,동구,129.05353,35.13323297,,7
467,동구,129.0535537,35.13311152,,7
468,동구,129.0589465,35.13449338,,7
469,동구,129.0565409,35.14122677,,7
470,동구,129.0565236,35.14154067,,7
471,동구,129.0565197,35.1420456,,7
472,동구,129.0565404,35.14226407,,7
473,동구,129.0562389,35.14175118,,7
474,동구,129.0560078,35.1417395,,7
475,동구,129.0558898,35.14190206,,7
476,동구,129.0557367,35.14196993,,7
477,동구,129.0556736,35.14187468,,7
478,동구,129.0559445,35.14228257,,7
479,동구,129.0559771,35.14367864,,7
480,동구,129.0561742,35.14394263,,7
481,동구,129.0561834,35.14352972,,7
482,부산진구,129.0559537,35.14546752,,7
483,부산진구,129.0558668,35.14543671,,7
484,부산진구,129.0557743,35.14541003,,7
485,부산진구,129.0551203,35.14693778,,7
486,부산진구,129.0554183,35.14684655,,7
487,부산진구,129.0558003,35.14665559,,7
488,연제구,129.0797758,35.1934579,,7
489,연제구,129.0814818,35.18638439,,7
490,사상구,129.006749,35.15079817,,7
491,사상구,129.0061662,35.15075073,,7
492,사상구,129.0042338,35.15059072,,7
493,사상구,129.000448,35.15041531,,7
494,중구,129.0361508,35.1065938,,7
495,부산진구,129.0185804,35.15281679,,7
496,부산진구,129.0181754,35.15259629,,7
497,사상구,129.0120384,35.15124593,,7
498,사상구,129.0115468,35.15118961,,7
499,부산진구,129.0207585,35.15322125,,7
500,동구,129.0516516,35.13156435,,7
501,사하구,128.9591893,35.05785146,,7
502,부산진구,129.0216799,35.15321916,,7
503,부산진구,129.0254678,35.15318973,,7
504,부산진구,129.0313197,35.15382403,,7
505,부산진구,129.0318641,35.15391644,,7
506,부산진구,129.0359111,35.15463418,,7
507,부산진구,129.0354174,35.15454836,,7
508,부산진구,129.0331006,35.15413957,,7
509,부산진구,129.032423,35.15425804,,7
510,부산진구,129.0324895,35.1540335,,7
511,서구,129.0242853,35.09654817,,7
512,중구,129.0351844,35.09789147,,7
513,중구,129.032953,35.09761466,,7
514,동구,129.0524474,35.13250436,,7
515,중구,129.0365569,35.09929629,,7
516,중구,129.0365962,35.09987403,,7
517,중구,129.035991,35.09892968,,7
518,중구,129.0364506,35.10229677,,7
519,중구,129.0362961,35.10482964,,7
520,중구,129.0363904,35.10316173,,7
521,중구,129.0365297,35.10540371,,7
522,중구,129.0362167,35.1056402,,7
523,중구,129.0365089,35.10789015,,7
524,동구,129.0421567,35.11962312,,7
525,동구,129.0419743,35.11963642,,7
526,동구,129.0427649,35.12073488,,7
527,동구,129.0460097,35.12572912,,7
528,동구,129.0456052,35.12556825,,7
529,동구,129.0457589,35.12575312,,7
530,동구,129.0468262,35.12697043,,7
531,동구,129.0469165,35.12712765,,7
532,동구,129.059304,35.13426367,,7
533,동구,129.0593155,35.13420938,,7
534,동구,129.0593108,35.13408315,,7
535,동구,129.059795,35.13400768,,7
536,동구,129.0628972,35.13631516,,7
537,동구,129.0611252,35.13461487,,7
538,동구,129.0611577,35.13449472,,7
539,동구,129.061129,35.13455646,,7
540,동구,129.0623327,35.13574931,,7
541,동구,129.0597625,35.1346321,,7
542,동구,129.0594626,35.13490402,,7
543,동구,129.0594212,35.1361303,,7
544,동구,129.0592929,35.13464197,,7
545,동구,129.0594739,35.13593987,,7
546,동구,129.0591926,35.13719034,,7
547,강서구,128.9373645,35.11956087,,7
548,동구,129.0593845,35.13760464,,7
549,동구,129.0593691,35.13882553,,7
550,동구,129.0593674,35.13899795,,7
551,연제구,129.0691068,35.18024924,,7
552,부산진구,129.0580005,35.15084375,,7
553,부산진구,129.0579567,35.15081753,,7
554,부산진구,129.0616771,35.15061358,,7
555,부산진구,129.0593877,35.15745741,,7
556,연제구,129.0900006,35.18557396,,7
557,부산진구,129.067793,35.17676722,,7
558,연제구,129.068575,35.17829702,,7
559,연제구,129.0687942,35.17953615,,7
560,연제구,129.0680864,35.17758141,,7
561,부산진구,129.0678793,35.1770735,,7
562,연제구,129.0697127,35.18179964,,7
563,연제구,129.0704639,35.18381439,,7
564,북구,129.0095214,35.2142662,,7
565,연제구,129.0691985,35.18056196,,7
566,연제구,129.0708943,35.18561504,,7
567,연제구,129.0711125,35.18568721,,7
568,연제구,129.0719572,35.18632201,,7
569,사하구,128.9339936,35.09435627,,7
570,연제구,129.0727079,35.18732001,,7
571,연제구,129.071387,35.18557341,,7
572,연제구,129.0715667,35.18587516,,7
573,연제구,129.0754152,35.18958452,,7
574,연제구,129.0745698,35.18903504,,7
575,연제구,129.0769539,35.19056214,,7
576,연제구,129.0770717,35.1906379,,7
577,연제구,129.0779452,35.19129035,,7
578,연제구,129.0780294,35.19142531,,7
579,연제구,129.0782722,35.19174311,,7
580,연제구,129.0785164,35.192234,,7
