시군구명,동명,리명,도로명주소,교차로명,경도,위도
동래구,온천동,-,금강공원로 68-3,금강공원입구,129.0762488,35.21884092
동래구,온천동,-,금강공원로 68-3,금강공원입구,129.0762775,35.21883619
북구,-,-,-,-,129.0157696,35.25940829
동래구,온천동,-,금강공원로 68-3,금강공원입구,129.0762863,35.21883473
동래구,온천동,-,온천장로 74,온천1PB,129.0823274,35.2187203
동래구,온천동,-,온천장로 74,온천1PB,129.0823274,35.2187203
동래구,온천동,-,-,온천1PB,129.0825272,35.21860583
동래구,온천동,-,-,온천1PB,129.0825129,35.21860754
동래구,온천동,-,온천장로 74,온천1PB,129.0824709,35.21891504
동래구,온천동,-,사직북로48번길 127,법정사입구(현동카써비스앞),129.0618606,35.20424976
동래구,온천동,-,사직북로48번길 127,법정사입구(현동카써비스앞),129.0617664,35.20424404
동래구,온천동,-,금강공원로26번길 1,금강공영주차장,129.0770819,35.22298233
연제구,연산동,-,-,-,129.0839197,35.19088624
동래구,낙민동,-,-,"안민초교후문앞,정문앞직결",129.0945044,35.19442918
동래구,낙민동,-,-,"안민초교후문앞,정문앞직결",129.0945035,35.1944167
동래구,낙민동,-,-,"안민초교후문앞,정문앞직결",129.0945025,35.19440284
동래구,낙민동,-,-,"안민초교후문앞,정문앞직결",129.0947103,35.19434198
동래구,낙민동,-,-,"안민초교후문앞,정문앞직결",129.0947107,35.19434961
동래구,낙민동,-,-,"안민초교후문앞,정문앞직결",129.0947107,35.19434961
동래구,낙민동,-,온천천로359번길 7,"안민초교후문앞,정문앞직결",129.0935429,35.19444906
동래구,낙민동,-,온천천로359번길 7,"안민초교후문앞,정문앞직결",129.0935427,35.19443669
동래구,낙민동,-,온천천로359번길 7,"안민초교후문앞,정문앞직결",129.0935427,35.19443669
동래구,낙민동,-,온천천로359번길 7,"안민초교후문앞,정문앞직결",129.0936194,35.19437238
동래구,낙민동,-,온천천로359번길 7,"안민초교후문앞,정문앞직결",129.0936195,35.1943809
동래구,온천동,-,-,"한독온천유치원앞,직결",129.0643416,35.20932426
동래구,온천동,-,-,"한독온천유치원앞,직결",129.0643208,35.20933358
동래구,온천동,-,-,"한독온천유치원앞,직결",129.0643103,35.20933827
동래구,온천동,-,쇠미로221번길 1,"한독온천유치원앞,직결",129.0641575,35.20925836
동래구,온천동,-,-,"한독온천유치원앞,직결",129.0640482,35.2090002
동래구,온천동,-,-,"한독온천유치원앞,직결",129.0640898,35.20898131
동래구,온천동,-,-,"한독온천유치원앞,직결",129.0638685,35.20883085
동래구,명장동,-,-,국제파크아파트,129.1005809,35.20609272
동래구,명장동,-,명서로 182,국제파크아파트,129.1014447,35.20649527
동래구,명장동,-,-,국제파크아파트,129.1005707,35.20609821
동래구,명장동,-,-,국제파크아파트,129.1005809,35.20609272
동래구,명장동,-,-,-,129.0999753,35.20687373
동래구,명장동,-,-,-,129.0999721,35.20688505
동래구,명장동,-,-,-,129.0999376,35.20683482
동래구,명장동,-,-,-,129.0999291,35.20683316
동래구,복천동,-,동래로 160,법륜사,129.0879984,35.20415549
동래구,복천동,-,동래로 160,법륜사,129.0879984,35.20417165
동래구,복천동,-,동래로 160,법륜사,129.0879984,35.20416029
동래구,복천동,-,동래로 160,법륜사,129.088013,35.20406962
동래구,수안동,-,-,동신아파트,129.0866176,35.19639714
동래구,수안동,-,온천천로337번길 83-4,동신아파트,129.0866228,35.19657635
동래구,수안동,-,온천천로337번길 83-4,동신아파트,129.0866228,35.19657635
동래구,수안동,-,온천천로337번길 83-4,동신아파트,129.0866154,35.1965734
동래구,사직동,-,쇠미로126번길 20-5,달북초교,129.060255,35.20262794
연제구,연산동,-,-,-,129.1041385,35.18439313
동래구,사직동,-,쇠미로126번길 20-5,달북초교,129.0602603,35.20262426
동래구,사직동,-,쇠미로126번길 20-8,달북초교,129.0602132,35.20265679
동래구,사직동,-,쇠미로126번길 20-8,달북초교,129.0602132,35.20265679
동래구,사직동,-,-,달북초교,129.0605126,35.20281778
동래구,사직동,-,쇠미로126번길 20-8,달북초교,129.0604571,35.20268642
동래구,사직동,-,쇠미로126번길 20-8,달북초교,129.0604571,35.20268642
동래구,명장동,-,-,혜화여고입구,129.1106108,35.20220403
동래구,명장동,-,-,혜화여고입구,129.1106167,35.20220836
동래구,명장동,-,-,혜화여고입구,129.1106108,35.20220403
동래구,명장동,-,-,혜화여고입구,129.1106167,35.20220836
동래구,안락동,-,-,안락주공아파트,129.1061833,35.19168294
동래구,안락동,-,-,안락주공아파트,129.1061909,35.19169143
동래구,낙민동,-,-,낙민동연산교앞,129.098968,35.19225165
동래구,낙민동,-,온천천로431번길 5,낙민동연산교앞,129.0993458,35.19217917
동래구,낙민동,-,온천천로431번길 5,낙민동연산교앞,129.0993391,35.19216976
동래구,낙민동,-,온천천로431번길 5,낙민동연산교앞,129.0993391,35.19216976
동래구,낙민동,-,온천천로431번길 5,낙민동연산교앞,129.0993521,35.19218802
동래구,낙민동,-,온천천로 427-1,낙민동연산교앞,129.0991739,35.19221127
동래구,낙민동,-,온천천로 427-1,낙민동연산교앞,129.0991087,35.1924452
동래구,명장동,-,-,대명여고앞,129.0958562,35.21106521
동래구,명장동,-,-,대명여고앞,129.0958599,35.21106853
동래구,명장동,-,-,대명여고앞,129.0958629,35.21107124
동래구,명장동,-,-,창신아파트,129.107894,35.20456921
동래구,명장동,-,-,창신아파트,129.1078949,35.20457721
동래구,낙민동,-,안연로 72,벽산아파트104동,129.0983907,35.19431843
동래구,낙민동,-,-,벽산아파트104동,129.0981898,35.19425883
동래구,낙민동,-,-,벽산아파트104동,129.0982597,35.1941824
동래구,낙민동,-,-,벽산아파트104동,129.0982597,35.1941824
동래구,낙민동,-,-,벽산아파트104동,129.098623,35.19405291
동래구,낙민동,-,-,벽산아파트104동,129.098623,35.19405291
동래구,낙민동,-,-,벽산아파트104동,129.098623,35.19405291
동래구,낙민동,-,-,벽산아파트104동,129.098623,35.19405291
동래구,낙민동,-,-,벽산아파트104동,129.098623,35.19405291
동래구,낙민동,-,-,벽산아파트104동,129.0984043,35.19408183
동래구,명장동,-,명안로53번길 22,안락초교,129.1044177,35.20139312
동래구,명장동,-,명안로 50-2,안락초교,129.1044448,35.20154327
연제구,연산동,-,-,-,129.0794445,35.17747365
동래구,안락동,-,안락로125번가길 14-2,안락천경정비공장입구,129.112313,35.19897479
동래구,안락동,-,안락로125번가길 14-2,안락천경정비공장입구,129.112313,35.19897479
동래구,안락동,-,안락로125번가길 14-2,안락천경정비공장입구,129.1123117,35.19896067
동래구,안락동,-,명장로 149,안락천경정비공장입구,129.1124663,35.1990788
해운대구,반송동,-,-,-,129.1565097,35.23006189
동래구,안락동,-,명장로 149,안락천경정비공장입구,129.1124574,35.19907881
동래구,안락동,-,명장로 149,안락천경정비공장입구,129.1124461,35.19907882
동래구,안락동,-,안락로 136,안락천경정비공장입구,129.1125609,35.19888846
동래구,안락동,-,안락로 136,안락천경정비공장입구,129.1125609,35.19888846
동래구,안락동,-,안락로 136,안락천경정비공장입구,129.1125617,35.19890094
동래구,안락동,-,명안로26번길 129-6,안락천경정비공장입구,129.1123815,35.1987529
동래구,안락동,-,명안로26번길 129-6,안락천경정비공장입구,129.1123724,35.19875332
동래구,안락동,-,명안로26번길 129-6,안락천경정비공장입구,129.1123815,35.1987529
동래구,명장동,-,반송로 327-12,명장7508부대,129.1034647,35.2081809
동래구,명장동,-,반송로 327-12,명장7508부대,129.1034647,35.2081809
동래구,명륜동,-,-,동래구청앞,129.0841321,35.20484166
동래구,명륜동,-,-,동래구청앞,129.084145,35.20483261
동래구,명륜동,-,-,동래구청앞,129.0841603,35.20482176
동래구,명륜동,-,-,동래구청앞,129.0841505,35.20486818
동래구,명륜동,-,-,동래구청앞,129.0844026,35.20471924
동래구,명륜동,-,-,동래구청앞,129.0844026,35.20471924
동래구,명륜동,-,-,동래구청앞,129.0843765,35.20465477
동래구,사직동,-,-,사직로얄맨션2차,129.0584565,35.20162936
동래구,사직동,-,-,사직로얄맨션2차,129.0587474,35.20159093
동래구,사직동,-,-,사직로얄맨션2차,129.0587462,35.20160015
동래구,안락동,-,-,안락복개성심약국,129.1018251,35.19344821
동래구,안락동,-,-,안락복개성심약국,129.1018332,35.19346372
동래구,안락동,-,-,안락복개성심약국,129.1018206,35.19343965
동래구,안락동,-,-,안락복개성심약국,129.101726,35.19363214
동래구,안락동,-,-,안락복개성심약국,129.1016112,35.19349322
동래구,안락동,-,-,안락복개성심약국,129.1015496,35.19359543
동래구,안락동,-,-,안락복개성심약국,129.1015463,35.19358533
동래구,안락동,-,-,안락복개성심약국,129.1015539,35.19360818
동래구,안락동,-,-,안락복개성심약국,129.1015539,35.19360818
동래구,안락동,-,-,안락복개성심약국,129.1015432,35.19357618
동래구,수안동,-,명륜로 70,동래소방서,129.0848457,35.19958764
동래구,명장동,-,시실로167번길 10-7,명장초교,129.0989975,35.20825785
동래구,명장동,-,시실로167번길 10-7,명장초교,129.0989975,35.20825785
동래구,명장동,-,시실로167번길 10-7,명장초교,129.0989872,35.2082508
동래구,명장동,-,시실로167번길 10-7,명장초교,129.0989872,35.2082508
동래구,명장동,-,시실로 169,명장초교,129.0989741,35.2081756
동래구,명장동,-,시실로159번길 12-4,명장초교,129.0980219,35.20917819
동래구,명장동,-,시실로159번길 12-4,명장초교,129.0980219,35.20917819
동래구,명륜동,-,명륜로129번가길 6-15,대신산업,129.0822231,35.20550233
동래구,명륜동,-,삼성대길 36,대신산업,129.0823087,35.2052748
동래구,명륜동,-,삼성대길 36,대신산업,129.0823087,35.2052748
동래구,사직동,-,-,사직초교,129.0562009,35.20086571
동래구,사직동,-,-,사직초교,129.0553247,35.20092364
동래구,사직동,-,-,사직초교,129.0552894,35.20101986
동래구,사직동,-,-,사직초교,129.0553247,35.20092364
동래구,사직동,-,-,사직초교,129.055761,35.200796
동래구,사직동,-,-,사직초교,129.0557591,35.20079257
동래구,사직동,-,-,사직초교,129.0556561,35.2006158
동래구,사직동,-,-,사직초교,129.0556492,35.20062433
동래구,명륜동,-,-,동래중학교,129.0792306,35.21118819
동래구,명륜동,-,-,동래중학교,129.0792093,35.21115134
동래구,명륜동,-,-,동래중학교,129.0792019,35.21113849
동래구,명륜동,-,-,동래중학교,129.0791776,35.21109622
동래구,명륜동,-,-,동래중학교,129.079983,35.21029462
동래구,명륜동,-,-,동래중학교,129.079983,35.21029462
동래구,명륜동,-,-,동래중학교,129.0799658,35.21028545
동래구,명륜동,-,충렬대로181번길 109,동래중학교,129.0801296,35.2099783
동래구,안락동,-,안락로 28-36,서원시장(복개천),129.0997353,35.20054698
동래구,안락동,-,안락로 28-36,서원시장(복개천),129.099615,35.20054794
동래구,안락동,-,반송로218번길 15,서원시장(복개천),129.0994468,35.20050989
동래구,안락동,-,반송로218번길 15,서원시장(복개천),129.0994468,35.20050989
동래구,안락동,-,안락로125번가길 14-2,충렬초교입구,129.1106626,35.19907656
동래구,안락동,-,안락로125번가길 14-2,충렬초교입구,129.1106674,35.19907656
동래구,안락동,-,안락로125번가길 14-2,충렬초교입구,129.1106613,35.19906305
동래구,안락동,-,안락로125번가길 14-2,충렬초교입구,129.1105785,35.1989972
연제구,연산동,-,-,-,129.086618,35.19098087
동래구,안락동,-,안락로125번가길 14-2,충렬초교입구,129.1106626,35.19907656
동래구,안락동,-,안락로125번가길 14-2,충렬초교입구,129.110664,35.19909094
동래구,안락동,-,안락로125번가길 14-2,충렬초교입구,129.1106626,35.19907656
동래구,안락동,-,안락로125번가길 14-2,충렬초교입구,129.1106613,35.19906305
동래구,안락동,-,안락로125번가길 14-2,충렬초교입구,129.1106549,35.19898878
동래구,안락동,-,안락로125번가길 14-2,충렬초교입구,129.1106549,35.19898878
동래구,안락동,-,안락로125번가길 14-2,충렬초교입구,129.1106647,35.19898776
동래구,안락동,-,안락로125번가길 14-2,충렬초교입구,129.1106851,35.19898564
동래구,안락동,-,안락로125번가길 14-2,충렬초교입구,129.1106851,35.19898564
동래구,안락동,-,명안로26번길 129-6,충렬초교입구,129.1108626,35.19903049
동래구,안락동,-,명안로26번길 129-6,충렬초교입구,129.1108623,35.19902564
동래구,안락동,-,명안로26번길 129-6,충렬초교입구,129.1108619,35.19902081
동래구,안락동,-,명안로26번길 129-6,충렬초교입구,129.1108623,35.19902564
동래구,안락동,-,명안로26번길 129-6,충렬초교입구,129.1108626,35.19903049
동래구,안락동,-,충렬대로428번가길 14-6,(주)한국미마,129.1042315,35.19437159
동래구,안락동,-,충렬대로428번가길 14-6,(주)한국미마,129.1042315,35.19437159
동래구,안락동,-,충렬대로428번가길 14-6,(주)한국미마,129.1042384,35.19438429
동래구,안락동,-,충렬대로428번가길 14-6,(주)한국미마,129.1042418,35.1943905
동래구,안락동,-,연안로59번길 68-14,(주)한국미마,129.1041324,35.19451499
동래구,안락동,-,연안로59번길 68-14,(주)한국미마,129.1041515,35.19450776
동래구,안락동,-,연안로59번길 68-14,(주)한국미마,129.1041597,35.19450468
동래구,안락동,-,연안로59번길 68-14,(주)한국미마,129.1041669,35.19450193
동래구,안락동,-,충렬대로428번가길 14-6,(주)한국미마,129.1042712,35.1945503
동래구,안락동,-,충렬대로428번가길 14-6,(주)한국미마,129.1042621,35.19455364
동래구,안락동,-,충렬대로428번가길 14-6,(주)한국미마,129.1042519,35.19455739
동래구,안락동,-,충렬대로428번가길 14-6,(주)한국미마,129.1042519,35.19455739
동래구,안락동,-,충렬대로428번가길 14-6,(주)한국미마,129.1042621,35.19455364
동래구,안락동,-,충렬대로428번가길 14-6,(주)한국미마,129.1042519,35.19455739
동래구,안락동,-,충렬대로428번가길 14-6,(주)한국미마,129.1042519,35.19455739
동래구,안락동,-,충렬대로428번가길 14-6,(주)한국미마,129.1042401,35.19456173
동래구,안락동,-,온천천로471번가길 26-3,성화탕(부산은행연수원),129.103544,35.19283651
동래구,안락동,-,온천천로471번가길 26-3,성화탕(부산은행연수원),129.103544,35.19283651
동래구,안락동,-,온천천로471번가길 26-3,성화탕(부산은행연수원),129.1033196,35.19287183
강서구,-,-,-,-,128.9008423,35.17602152
동래구,안락동,-,온천천로471번가길 26-3,성화탕(부산은행연수원),129.1033721,35.19285241
동래구,안락동,-,온천천로471번가길 26-3,성화탕(부산은행연수원),129.1033611,35.19285648
동래구,안락동,-,연안로51번길 85-4,성화탕(부산은행연수원),129.1032613,35.19302346
동래구,안락동,-,연안로51번길 85-4,성화탕(부산은행연수원),129.1032613,35.19302346
동래구,안락동,-,온천천로471번가길 26-3,성화탕(부산은행연수원),129.1035533,35.19285251
동래구,안락동,-,온천천로471번가길 26-3,성화탕(부산은행연수원),129.103544,35.19283651
동래구,안락동,-,온천천로471번가길 26-3,성화탕(부산은행연수원),129.103544,35.19283651
동래구,안락동,-,안남로 113,부산은행안남출장소,129.1050472,35.19232019
동래구,안락동,-,안남로 113,부산은행안남출장소,129.1050591,35.19228403
동래구,안락동,-,-,-,129.1042236,35.19038725
동래구,안락동,-,-,-,129.1040527,35.1904047
동래구,안락동,-,-,강림유치원,129.1071902,35.19129944
동래구,안락동,-,-,강림유치원,129.1071902,35.19129944
동래구,안락동,-,-,강림유치원,129.107205,35.19129501
동래구,안락동,-,-,강림유치원,129.1070032,35.19117572
동래구,안락동,-,-,강림유치원,129.1070032,35.19117572
동래구,안락동,-,-,강림유치원,129.1069792,35.19122071
동래구,수안동,-,-,세병교,129.0833219,35.1972923
동래구,명륜동,-,-,명륜로타리,129.0821763,35.20745647
동래구,명륜동,-,-,명륜로타리,129.0822089,35.20747279
동래구,명륜동,-,-,명륜로타리,129.0822089,35.20747279
동래구,명륜동,-,-,명륜로타리,129.0820148,35.20746385
동래구,명륜동,-,-,명륜로타리,129.0820148,35.20746385
동래구,명륜동,-,-,명륜로타리,129.081886,35.20790354
동래구,명륜동,-,-,명륜로타리,129.081886,35.20790354
동래구,명륜동,-,-,명륜로타리,129.082159,35.20788243
동래구,명륜동,-,-,명륜로타리,129.082159,35.20788243
동래구,명륜동,-,-,명륜로타리,129.0821886,35.20788064
동래구,명륜동,-,-,명륜로타리,129.0821539,35.20788274
동래구,명륜동,-,-,명륜주택,129.0831504,35.21328407
동래구,명륜동,-,-,명륜주택,129.0831436,35.2132847
동래구,명륜동,-,-,온천주유소,129.0841334,35.21583002
동래구,온천동,-,-,동래원예고교,129.0767212,35.21421721
동래구,온천동,-,-,동래원예고교,129.0767212,35.21421721
동래구,온천동,-,-,동래원예고교,129.0767063,35.21403027
동래구,온천동,-,-,동래원예고교,129.0767063,35.21403027
동래구,온천동,-,-,온천초교,129.0731698,35.21214429
동래구,온천동,-,금강로 17,온천초교,129.0731557,35.21214289
동래구,온천동,-,금강로 9,온천초교,129.0731039,35.21203354
동래구,온천동,-,금강로 9,온천초교,129.073109,35.21203408
동래구,낙민동,-,온천천로 345,연안교,129.0922282,35.19447745
동래구,온천동,-,금강로 9,온천초교,129.073012,35.21254362
동래구,온천동,-,우장춘로62번길 7,온천초교,129.0727431,35.21268721
동래구,온천동,-,우장춘로62번길 7,온천초교,129.0727553,35.21266407
동래구,온천동,-,금강로 9,온천초교,129.0730451,35.21273783
동래구,온천동,-,금강로 9,온천초교,129.0730427,35.21274249
동래구,온천동,-,-,동래럭키아파트,129.0730948,35.20916846
동래구,온천동,-,-,동래럭키아파트,129.0730171,35.20903599
동래구,온천동,-,우장춘로 41,우진수퍼,129.0707106,35.21079817
동래구,온천동,-,우장춘로 41,우진수퍼,129.0707006,35.21080091
동래구,온천동,-,-,송림약국,129.0703311,35.20964257
동래구,온천동,-,-,새들교밑삼거리,129.0656755,35.21099991
동래구,온천동,-,금정마을로 105,새들교밑삼거리,129.0659149,35.21153009
동래구,온천동,-,금정마을로 105,새들교밑삼거리,129.0659149,35.21153009
동래구,온천동,-,-,새들교밑삼거리,129.0659026,35.211334
동래구,온천동,-,-,새들교밑삼거리,129.0661746,35.21112888
동래구,온천동,-,-,새들교밑삼거리,129.0661697,35.21113766
동래구,온천동,-,-,새들교,129.0646536,35.20999343
동래구,온천동,-,-,새들교,129.0646735,35.20998232
동래구,온천동,-,-,새들교,129.0646785,35.20997952
동래구,온천동,-,-,새들교,129.0647679,35.21001749
동래구,온천동,-,금정마을로112번길 1,새들교,129.0654919,35.21075702
연제구,거제동,-,법원로 3-16,-,129.0725341,35.18948721
동래구,온천동,-,금정마을로112번길 1,새들교,129.06551,35.21074197
동래구,온천동,-,금정마을로112번길 1,새들교,129.0657058,35.21077884
동래구,온천동,-,금정마을로112번길 1,새들교,129.0657058,35.21077884
동래구,온천동,-,아시아드대로 232,한아름예식장(사직케이스학원),129.0695276,35.20375496
동래구,온천동,-,아시아드대로 232,한아름예식장(사직케이스학원),129.0695153,35.20375483
동래구,온천동,-,아시아드대로 232,한아름예식장(사직케이스학원),129.0695153,35.20375483
동래구,사직동,-,여고로63번나길 2,여고초교,129.0707475,35.19841541
동래구,사직동,-,여고로63번나길 2,여고초교,129.0707419,35.19841414
동래구,낙민동,-,온천천로 345,연안교,129.0923473,35.19470661
동래구,낙민동,-,반송로 132,연안교,129.0924356,35.1946846
동래구,낙민동,-,반송로 132,연안교,129.0924268,35.19469044
동래구,낙민동,-,온천천로 347,연안교,129.0920607,35.19456621
동래구,낙민동,-,온천천로 347,연안교,129.0919196,35.19421376
동래구,낙민동,-,온천천로 347,연안교,129.0919196,35.19421376
동래구,낙민동,-,온천천로 347,연안교,129.0919137,35.19421808
동래구,낙민동,-,-,연안교,129.091689,35.1941782
동래구,낙민동,-,온천천로 345,연안교,129.0922671,35.19450586
동래구,낙민동,-,온천천로 345,연안교,129.0922282,35.19447745
동래구,낙민동,-,온천천로 345,연안교,129.0922209,35.19448308
동래구,안락동,-,충렬대로 494,원동교주유소,129.1110604,35.19464411
동래구,안락동,-,-,원동교주유소,129.1128077,35.19449843
동래구,안락동,-,-,원동교주유소,129.1127991,35.19446544
동래구,안락동,-,연안로82번길 68,원동교주유소,129.1128535,35.19432993
동래구,사직동,-,-,사직운동장삼거리,129.0643367,35.19446059
동래구,사직동,-,사직로 45,사직운동장삼거리,129.0639247,35.1945208
동래구,사직동,-,사직로 45,사직운동장삼거리,129.0639247,35.1945208
동래구,사직동,-,사직로 45,사직운동장삼거리,129.0637768,35.19476814
동래구,사직동,-,사직로 45,사직운동장삼거리,129.0637768,35.19476814
동래구,사직동,-,사직로 45,사직운동장삼거리,129.0639458,35.19487881
동래구,사직동,-,사직로 45,사직운동장삼거리,129.0639458,35.19487881
동래구,명장동,-,반송로 315-10,-,129.1033305,35.20697787
동래구,명장동,-,-,-,129.1033389,35.20715829
동래구,명장동,-,-,-,129.1033482,35.2071553
동래구,명장동,-,명서로 182,명장정수장,129.1025607,35.20637812
동래구,명장동,-,명서로 182,명장정수장,129.1024324,35.20612968
동래구,명장동,-,명서로 182,명장정수장,129.1022768,35.20616865
동래구,명장동,-,명서로 182,명장정수장,129.1022892,35.20616283
동래구,명장동,-,-,명장정수장,129.1023566,35.20609986
동래구,명장동,-,충렬사로67번길 18-4,명장2동 새마을금고,129.0995744,35.20471033
동래구,명장동,-,충렬사로67번길 18-4,명장2동 새마을금고,129.0995588,35.20471829
동래구,명장동,-,충렬사로67번길 18-4,명장2동 새마을금고,129.0995382,35.20472883
동래구,명장동,-,충렬사로67번길 18-4,명장2동 새마을금고,129.099561,35.20471719
동래구,명장동,-,충렬사로67번길 18-4,명장2동 새마을금고,129.0995464,35.20472462
동래구,명장동,-,-,안락삼성아파트,129.0994612,35.20252495
동래구,명장동,-,-,안락삼성아파트,129.0994368,35.2025467
동래구,명장동,-,-,안락삼성아파트,129.0995565,35.20275272
동래구,명장동,-,-,안락삼성아파트,129.0995718,35.20274053
동래구,안락동,-,-,서원사거리,129.0984836,35.20094471
동래구,안락동,-,안락로13번길 8,서원사거리,129.0980263,35.20102112
동래구,안락동,-,반송로218번길 7,서원사거리,129.0981988,35.20076107
동래구,안락동,-,-,(도남모방)뜨란체삼거리,129.1093629,35.19504289
동래구,안락동,-,-,(도남모방)뜨란체삼거리,129.1093629,35.19504289
동래구,안락동,-,-,(도남모방)뜨란체삼거리,129.1091879,35.19523771
동래구,안락동,-,-,(도남모방)뜨란체삼거리,129.1091879,35.19523771
동래구,안락동,-,-,(도남모방)뜨란체삼거리,129.1083274,35.19548097
동래구,안락동,-,-,(도남모방)뜨란체삼거리,129.1081836,35.1956535
동래구,안락동,-,-,(도남모방)뜨란체삼거리,129.1081836,35.1956535
동래구,안락동,-,-,-,129.1056132,35.1903362
동래구,안락동,-,연안로81번길 85,남창주유소,129.1052454,35.19639053
동래구,안락동,-,연안로81번길 85,남창주유소,129.1052454,35.19639053
동래구,안락동,-,연안로81번길 85,남창주유소,129.1052466,35.19639722
동래구,안락동,-,-,남창주유소,129.1047784,35.19658753
동래구,안락동,-,-,남창주유소,129.1047784,35.19658753
동래구,안락동,-,-,남창주유소,129.1047757,35.1965759
동래구,안락동,-,연안로81번길 93-3,남창주유소,129.1048564,35.19640501
동래구,안락동,-,연안로81번길 93-3,남창주유소,129.1048564,35.19640501
동래구,안락동,-,명안로10번길 12-7,남창주유소,129.1048634,35.19645201
동래구,안락동,-,명안로10번길 12-7,남창주유소,129.1048634,35.19645201
동래구,안락동,-,-,남창주유소,129.103427,35.19656757
동래구,안락동,-,-,남창주유소,129.103427,35.19656757
동래구,안락동,-,-,남창주유소,129.1031431,35.19680124
동래구,안락동,-,-,남창주유소,129.103138,35.19677098
동래구,안락동,-,충렬대로396번길 7,성암정형외과,129.1013973,35.19711474
동래구,안락동,-,충렬대로396번길 7,성암정형외과,129.1013973,35.19711474
동래구,낙민동,-,충렬대로285번길 22,동래고교앞,129.0908783,35.20027648
동래구,낙민동,-,충렬대로285번길 22,동래고교앞,129.0907009,35.20028565
동래구,낙민동,-,명륜로98번길 108,동래고교,129.0888851,35.20074725
동래구,낙민동,-,명륜로98번길 111-3,동래고교,129.0888166,35.20087886
동래구,수안동,-,명륜로 70,동래로타리,129.084034,35.20146589
동래구,명륜동,-,-,동래로타리,129.0834999,35.2019362
동래구,명륜동,-,충렬대로202번길 14,농심메가마켓,129.0815142,35.20284432
동래구,온천동,-,아시아드대로 232,늘푸른주유소,129.0744929,35.20578727
동래구,온천동,-,아시아드대로 232,늘푸른주유소,129.0744929,35.20578727
동래구,온천동,-,아시아드대로 232,늘푸른주유소,129.0744948,35.20596774
동래구,온천동,-,아시아드대로 232,동래광혜병원,129.0724597,35.20664424
동래구,온천동,-,아시아드대로 232,동래광혜병원,129.0726235,35.20660257
동래구,온천동,-,아시아드대로 232,동래광혜병원,129.0726235,35.20660257
동래구,온천동,-,아시아드대로 232,동래광혜병원,129.0725951,35.20673603
동래구,온천동,-,아시아드대로 232,동래광혜병원,129.0725981,35.20674133
동래구,온천동,-,아시아드대로 232,동래광혜병원,129.0725981,35.20674133
동래구,온천동,-,중앙대로1333번길 94,동래광혜병원,129.072571,35.20679838
동래구,온천동,-,중앙대로1333번길 94,동래광혜병원,129.0725838,35.20679653
동래구,온천동,-,중앙대로1333번길 94,동래광혜병원,129.072571,35.20679838
동래구,온천동,-,중앙대로1333번길 94,동래광혜병원,129.0725838,35.20679653
동래구,온천동,-,중앙대로1333번길 94,동래광혜병원,129.0726104,35.20679269
동래구,온천동,-,우장춘로 10,미남로타리,129.0696062,35.20815783
동래구,온천동,-,우장춘로 10,미남로타리,129.0694731,35.208107
동래구,온천동,-,-,미남로타리,129.0694365,35.2077414
동래구,온천동,-,-,미남로타리,129.0698619,35.20777034
동래구,온천동,-,우장춘로 10,미남로타리,129.0693983,35.20790177
동래구,온천동,-,-,미남로타리,129.0694473,35.20773765
동래구,온천동,-,우장춘로 10,미남로타리,129.0698459,35.20804828
동래구,온천동,-,-,나눔과행복병원,129.0690368,35.20682903
동래구,온천동,-,아시아드대로 232,(구)부산백화점(북),129.0683517,35.20583098
동래구,온천동,-,아시아드대로 232,(구)부산백화점(북),129.0683517,35.20583098
동래구,온천동,-,아시아드대로 232,(구)부산백화점(북),129.0683622,35.20582574
동래구,온천동,-,아시아드대로 232,(구)부산백화점(북),129.0683572,35.20556406
동래구,온천동,-,아시아드대로 232,(구)부산백화점(북),129.0683572,35.20556406
동래구,온천동,-,아시아드대로 232,(구)부산백화점(북),129.0683571,35.20556023
동래구,온천동,-,아시아드대로 232,(구)부산백화점(북),129.067996,35.20554464
동래구,온천동,-,아시아드대로 232,(구)부산백화점(북),129.0680121,35.20553697
동래구,온천동,-,아시아드대로 232,(구)부산백화점(북),129.0680121,35.20553697
동래구,온천동,-,아시아드대로 224,(구)부산백화점(남),129.0673558,35.20430951
동래구,온천동,-,아시아드대로 224,(구)부산백화점(남),129.0673558,35.20430951
동래구,온천동,-,아시아드대로219번길 8,(구)부산백화점(남),129.0670965,35.2041955
동래구,온천동,-,아시아드대로219번길 8,(구)부산백화점(남),129.0670965,35.2041955
동래구,사직동,-,아시아드대로 232,금강초교,129.065629,35.20184078
동래구,사직동,-,아시아드대로 232,금강초교,129.0653746,35.20180579
동래구,사직동,-,아시아드대로 232,금강초교,129.0653689,35.20179781
동래구,사직동,-,아시아드대로 232,금강초교,129.0655597,35.20162552
동래구,사직동,-,아시아드대로 232,금강초교,129.0655658,35.20163286
강서구,-,-,-,-,128.9005787,35.17575874
동래구,사직동,-,아시아드대로 232,금강초교,129.065362,35.20164528
동래구,사직동,-,아시아드대로 186,사직1PB,129.0645672,35.20062491
동래구,명륜동,-,아시아드대로 232,내성로타리,129.0781356,35.20404373
동래구,사직동,-,아시아드대로 186,사직1PB,129.0645672,35.20062491
동래구,사직동,-,아시아드대로 186,사직1PB,129.0646017,35.20062855
동래구,사직동,-,여고로113번길 9,거학초교,129.0755763,35.19850717
동래구,사직동,-,여고로113번길 9,거학초교,129.0755763,35.19850717
