연번,참고지도,위도,경도,관리번호,수량,구_군,행정(읍_면_동),도로명_주소,설치장소명,구(지번)주소
9394,지오멕스(XEUS),35.173924,129.096479,부산-9-연제-251,1,연제구,연산6동,연수로 235번길9,두배로마트사거리,연산동 2121-1 
9395,지오멕스(XEUS),35.179487,129.064284,부산-10-연제-252,3,연제구,거제4동,해맞이로 23,자연어린이집 앞,거제동 714-171
9396,지오멕스(XEUS),35.196151,129.080639,부산-10-연제-253,3,연제구,거제1동,명륜로 3,교대역 인근(6번 출구),거제동 134-3
9397,지오멕스(XEUS),35.192277,129.088891,부산-10-연제-254,4,연제구,거제1동,거제천로 287번길 12-3,홈플러스 연산점 맞은편 녹지지대,거제동 1461-30
9398,지오멕스(XEUS),35.184712,129.084587,부산-10-연제-255,3,연제구,연산4동,고분로 20번길 21,연일시장인근,연산동 1515-10
9399,지오멕스(XEUS),35.172869,129.092126,부산-11-연제-256,1,연제구,연산3동,연미로13번길5,동백연산유치원 인근,연산동 1836-19
9400,지오멕스(XEUS),35.180874,129.103594,부산-11-연제-257,1,연제구,연산9동,토곡남로34번길 10,부산동암학교 인근,연산동 22-61
9401,지오멕스(XEUS),35.181369,129.11068,부산-11-연제-258,2,연제구,연산9동,고분로254번길 71-2,토현초등학교 통학로 12,연산동 118-17
9402,지오멕스(XEUS),35.189711,129.079663,부산-11-연제-259,1,연제구,연산5동,거제천로 182번길 3,새연산자동차매매단지,연산동 1123-1
9403,지오멕스(XEUS),35.186314,129.079102,부산-11-연제-260,1,연제구,연산5동,거제천로 154번길 46,오륙도낙지앞,연산동 1255-1
9404,지오멕스(XEUS),35.18843,129.070581,부산-11-연제-261,1,연제구,거제2동,아시아드대로 46번길 45,연제구 사회복지관 옆 건물,거제동 1179-4
9405,지오멕스(XEUS),35.188035,129.096206,부산-11-연제-262,1,연제구,연산8동,과정로 283번길,위니아딤채서비스 센터 옆,연산동 369-5
9406,지오멕스(XEUS),35.187724,129.084262,부산-11-연제-263,1,연제구,연산4동,반송로 30,석산빌딩앞,연산동 603-1
9407,지오멕스(XEUS),35.189884,129.064021,부산-11-연제-264,1,연제구,거제2동,월드컵대로309번길2,계단,거제동 1263-1
9408,지오멕스(XEUS),35.18828,129.079538,부산-11-연제-265,1,연제구,연산5동,중앙대로 1133번길 21,아라비안나이트앞,연산동 1124-8
9409,지오멕스(XEUS),35.186605,129.080583,부산-11-연제-266,1,연제구,연산5동,월드컵대로 144,CU연산로터리점,연산동 1126-12
9410,지오멕스(XEUS),35.182262,129.077238,부산-11-연제-267,1,연제구,연산5동,신촌로 9,석대다리집 ,연산동 1342-20
9411,지오멕스(XEUS),35.173997,129.094431,부산-11-연제-268,1,연제구,연산6동,연수로 223,모범약국,연산동 2122-18
9412,지오멕스(XEUS),35.175455,129.093847,부산-11-연제-269,1,연제구,연산6동,배산북로12번길11,한창스위터_고1,연산동 2129-16
9413,지오멕스(XEUS),35.175455,129.093847,부산-11-연제-269,1,연제구,연산6동,배산북로12번길11,한창스위터_고2,연산동 2129-16
9414,지오멕스(XEUS),35.18495,129.110584,부산-11-연제-270,1,연제구,연산9동,고분로259번길8,아이사랑어린이집,연산동 201-19
9415,지오멕스(XEUS),35.170807,129.085893,부산-11-연제-271,1,연제구,연산6동,마곡천로30번길30-1,보현암 등산로(청기와),연산동2018-120
9416,지오멕스(XEUS),35.167.219,129.087.889,부산-12-연제-272,1,연제구,연산2동,봉수로 84-7,봉수로 황령산로 입구,연산동 2022-547
9417,지오멕스(XEUS),35.183.068,129.082.948,부산-12-연제-273,2,연제구,연산2동,월드컵대로 97,수목하우스빌라 앞,연산동 1515-11
9418,지오멕스(XEUS), 35.166.228, 129.081.909 ,부산-12-연제-274,1,연제구,연산2동,황령산로 521번길 26,공부방 인근,연산동 산 183-2
9419,지오멕스(XEUS),35.181.243,129.114.294,부산-12-연제-275,1,연제구,연산9동,구락로 153번길 68,삼거리,연산동 2207-10
9420,지오멕스(XEUS),35.183.297,129.075.479,부산-12-연제-276,4,연제구,연산5동,신촌로 29,어십횟집 ,연산동 1498-37
9421,지오멕스(XEUS),35.181915,129.079691,부산-13-연제-277,1,연제구,연산5동,중앙대로1052번길 16,홍림베스트빌,연산동 1310-23
9422,지오멕스(XEUS),35.181915,129.079691,부산-13-연제-277,3,연제구,연산5동,중앙대로1052번길 16,홍림베스트빌,연산동 1310-23
9423,지오멕스(XEUS),35.190696,129.079444,부산-13-연제-278,1,연제구,거제1동,거제대로 286,벼룩시장,거제동 1-12
9424,지오멕스(XEUS),35.190696,129.079444,부산-13-연제-278,2,연제구,거제1동,거제대로 286,벼룩시장,거제동 1-12
9425,지오멕스(XEUS),35.18442,129.073574,부산-13-연제-279,1,연제구,거제3동,신촌로 49,미니스톱 거제현대점,거제동 41-56
9426,지오멕스(XEUS),35.18442,129.073574,부산-13-연제-279,3,연제구,거제3동,신촌로 49,미니스톱 거제현대점,거제동 41-56
9427,지오멕스(XEUS),35.180132,129.08532,부산-13-연제-280,1,연제구,연산4동,대리로12번가길 3,메종드랑드헤어,연산동 1706-2
9428,지오멕스(XEUS),35.180132,129.08532,부산-13-연제-280,2,연제구,연산4동,대리로12번가길 3,메종드랑드헤어,연산동 1706-2
9429,지오멕스(XEUS),35.181137,129.085586,부산-13-연제-281,1,연제구,연산4동,대리로12번가길 26,수정빌라A 골목안,연산동 1149-3
9430,지오멕스(XEUS),35.181137,129.085586,부산-13-연제-281,2,연제구,연산4동,대리로12번가길 26,수정빌라A 골목안,연산동 1149-3
9431,지오멕스(XEUS),35.171175,129.095664,부산-13-연제-282,1,연제구,연산3동,금련로32번길 16,삼보종합건축설비 골목안,연산동 1811-783
9432,지오멕스(XEUS),35.171175,129.095664,부산-13-연제-282,2,연제구,연산3동,금련로32번길 16,삼보종합건축설비 골목안,연산동 1811-783
9433,지오멕스(XEUS),35.19609,129.178154,부산-13-연제-283,1,연제구,거제1동,교대로16번길 15,CU교대샘터점,거제동 89-24
9434,지오멕스(XEUS),35.19609,129.178154,부산-13-연제-283,2,연제구,거제1동,교대로16번길 15,CU교대샘터점,거제동 89-24
9435,지오멕스(XEUS),35.193043,129.075382,부산-13-연제-284,2,연제구,거제1동,법원북로83번길 11,나라꽃원예 앞,거제동 393-7
9436,지오멕스(XEUS),35.181607,129.072335,부산-13-연제-285,2,연제구,거제3동,거제시장로14번길 15,진주통닭 앞,거제동 485-4
9437,지오멕스(XEUS),35.188928,129.104415,부산-13-연제-286,1,연제구,연산9동,과정로208번길 21,한일부동산,연산동 397-13
9438,지오멕스(XEUS),35.172909,129.095144,부산-13-연제-287,2,연제구,연산3동,금련로12번길 27-1,두부야오뎅아,연산동 1811-248
9439,지오멕스(XEUS),35.180168,129.070468,부산-14-연제-288,1,연제구,거제3동,거제대로136번길6,거성교회앞,거제동 740-5
9440,지오멕스(XEUS),35.180168,129.070468,부산-14-연제-288,1,연제구,거제3동,거제대로136번길6,거성교회앞,거제동 740-5
9441,지오멕스(XEUS),35.172542,129.087538,부산-14-연제-289,1,연제구,연산6동,마곡천로21-2,람세스빌라앞,연산동 2013-4
9442,지오멕스(XEUS),35.172542,129.087538,부산-14-연제-289,1,연제구,연산6동,마곡천로21-2,람세스빌라앞,연산동 2013-4
9443,지오멕스(XEUS),35.180704,129.082618,부산-14-연제-290,1,연제구,연산2동,연산동2349,물만골소공원,연산동 2349
9444,지오멕스(XEUS),35.180704,129.082618,부산-14-연제-290,1,연제구,연산2동,연산동2349,물만골소공원,연산동 2349
9445,지오멕스(XEUS),35.179378,129.084117,부산-14-연제-291,2,연제구,연산2동,연산동2347,수련하나소공원,연산동 2347
9446,지오멕스(XEUS),35.180347,129.083762,부산-14-연제-292,1,연제구,연산2동,연산동2345,수련둘소공원,연산동2345
9447,지오멕스(XEUS),35.180347,129.083762,부산-14-연제-292,1,연제구,연산2동,연산동2345,수련둘소공원,연산동2345
9448,지오멕스(XEUS),35.183555,129.07885,연제-구방범-1,1,연제구,연산5동,중앙대로1065번길 14,연제초등학교 앞,연산5동 1384-20(삼거리)
9449,지오멕스(XEUS),35.184507,129.07787,연제-구방범-2,1,연제구,연산5동,거제천로136번길 41,연제초등학교 뒤,연산5동 1299-1 (삼거리)
9450,지오멕스(XEUS),35.184507,129.07787,연제-구방범-2,2,연제구,연산5동,거제천로136번길 41,연제초등학교 뒤,연산5동 1299-1 (삼거리)
9451,지오멕스(XEUS),35.183687,129.077221,연제-구방범-3,1,연제구,연산5동,월드컵대로 153번길 75,형제아트빌앞,연산동 1386-25
9452,지오멕스(XEUS),35.185452,129.077234,연제-구방범-4,1,연제구,연산5동,월드컵대로 165번길41,수정원룸,연산동 1293-32
9453,지오멕스(XEUS),35.196515,129.076755,연제-구방범-5,1,연제구,거제1동,교대로 24번길 36,거학초등학교_앞,거제1동 246-2 (삼거리 앞)
9454,지오멕스(XEUS),35.196515,129.076755,연제-구방범-5,2,연제구,거제1동,교대로 24번길 36,거학초등학교_앞,거제1동 246-2 (삼거리 앞)
9455,지오멕스(XEUS),35.197132,129.077697,연제-구방범-6,1,연제구,거제1동,중앙대로 1235번길 23-6,국제밀면_앞,거제동 96 (사거리 앞)
9456,지오멕스(XEUS),35.197132,129.077697,연제-구방범-6,2,연제구,거제1동,중앙대로 1235번길 23-6,국제밀면_앞,거제동 96 (사거리 앞)
9457,지오멕스(XEUS),35.181796,129.0676,연제-구방범-7,1,연제구,거제4동,해맞이로 89번길 31,한성행복한타운_앞,거제동 649-58
9458,지오멕스(XEUS),35.181796,129.0676,연제-구방범-7,3,연제구,거제4동,해맞이로 89번길 31,한성행복한타운_앞,거제동 649-58
9459,지오멕스(XEUS),35.179676,129.066864,연제-구방범-8,1,연제구,거제4동,해맞이로 61번길 23,해맞이빌리지_앞,거제동 676-89 
9460,지오멕스(XEUS),35.186606,129.09958,연제-구방범-9,1,연제구,연산8동,고분로143번길 33,연천초등학교 후문,연산8동 379-7 
9461,지오멕스(XEUS),35.18719,129.1023,연제-구방범-10,1,연제구,연산8동,과정로 225번길 14,놀이터주변,연산동 406-2 (사거리)
9462,지오멕스(XEUS),35.189013,129.107839,연제-구방범-11,1,연제구,연산9동,온천천남로 160번길 24,무궁화맨션_주변,연산9동 463-13 (사거리)
9463,지오멕스(XEUS),35.180748,129.104131,연제-구방범-12,1,연제구,연산9동,토곡남로 32,꽃동산맨션_주변,연산9동 22-64
9464,지오멕스(XEUS),35.189041,129.096685,연제-구방범-13,1,연제구,연산8동,과정로278번길 15-1,새터민,연산동 366-40번지 
9465,지오멕스(XEUS),35.1854,129.090387,연제-구방범-14,1,연제구,연산1동,연산터널(토곡방향),연산터널(토곡방향),연산1동 952-14 
9466,지오멕스(XEUS),35.1854,129.090387,연제-구방범-14,2,연제구,연산1동,연산터널(토곡방향),연산터널(토곡방향),연산1동 952-14 
9467,지오멕스(XEUS),35.185784,129.09253,연제-구방범-15,1,연제구,연산1동,연산터널(토곡방향),연산터널(토곡방향),연산동 963-3
9468,지오멕스(XEUS),35.19462,129.071529,연제-구방범-16,1,연제구,거제1동,아시아드대로108번길 82,예동교회입구,거제1동 203-6 
9469,지오멕스(XEUS),35.190271,129.073862,연제-구방범-17,1,연제구,거제1동,법원남로15번길 13,시티빌딩앞,거제동 1494-6
9470,지오멕스(XEUS),35.186061,129.092484,연제-구방범-18,1,연제구,연산1동,연산터널(연산교차로방향),연산터널(연산교차로방향),연산동 965-26
9471,지오멕스(XEUS),35.185713,129.089964,연제-구방범-19,1,연제구,연산1동,연산터널(연산교차로방향),연산터널(연산교차로방향),연산1동 327-10
9472,지오멕스(XEUS),35.185713,129.089964,연제-구방범-19,2,연제구,연산1동,연산터널(연산교차로방향),연산터널(연산교차로방향),연산1동 327-10
9473,지오멕스(XEUS),35.189299,129.091528,연제-구방범-20,1,연제구,연산1동,연동로 8번길 44,연동시장_입구(연산1동),연산1동 313-48
9474,지오멕스(XEUS),35.188965,129.087252,연제-구방범-21,1,연제구,연산1동,쌍미천로 183,오복촌슈퍼_앞(연산1동),연산동 615-1번지 
9475,지오멕스(XEUS),35.191607,129.085142,연제-구방범-22,1,연제구,연산1동,거제천로 258,연산해수피아_앞(연산1동),연산 1동 581-4 (사거리)
9476,지오멕스(XEUS),35.189307,129.085497,연제-구방범-23,1,연제구,연산1동,거제천로 258번길 51,한성기린아파트_후문(연산1동),연산1동 584-4
9477,지오멕스(XEUS),35.187055,129.088487,연제-구방범-24,1,연제구,연산1동,쌍미천로 162번길 7,연산자이_앞(연산1동),연산1동 581-4(사거리)
9478,지오멕스(XEUS),35.185136,129.089876,연제-구방범-25,1,연제구,연산1동,고분로 68번길 7,연산중학교_후문(연산1동),연산1동 336-4
9479,지오멕스(XEUS),35.185136,129.089876,연제-구방범-25,2,연제구,연산1동,고분로 68번길 7,연산중학교_후문(연산1동),연산1동 336-4
9480,지오멕스(XEUS),35.184869,129.090246,연제-구방범-26,1,연제구,연산1동,고분로 72번길 23,혜원정사_앞(연산1동),연산1동 952-24
9481,지오멕스(XEUS),35.191652,129.093521,연제-구방범-27,1,연제구,연산1동,신금로 23번길 30,연신초등학교_옆(연산1동),연산1동 303-1(삼거리)
9482,지오멕스(XEUS),35.190328,129.089625,연제-구방범-28,1,연제구,연산1동,과정로  343번길 14,성원탕_앞,연산동 314-7번지 
9483,지오멕스(XEUS),35.189944,129.086202,연제-구방범-29,1,연제구,연산1동,거제천로 270번길 16,하이트맥주_앞,연산동 583-3번지 
9484,지오멕스(XEUS),35.19085,129.093454,연제-구방범-30,1,연제구,연산1동,신금로17번길 18,성광제일교회_앞,연산동 303-16번지
9485,지오멕스(XEUS),35.188872,129.092513,연제-구방범-31,1,연제구,연산1동,연동로 8번길 22,연동시장_출입구,연산동 312-18번지
9486,지오멕스(XEUS),35.18763,129.090545,연제-구방범-32,1,연제구,연산1동,고분로 67번길 52,광진가스_앞,연산동 914-2
9487,지오멕스(XEUS),35.190571,129.095378,연제-구방범-33,1,연제구,연산8동,연산동 2314,연산8동 더샾파크시티 어린이공원(큰곳),연산1동 346-44
9488,지오멕스(XEUS),35.190353,129.095706,연제-구방범-34,1,연제구,연산8동,연산동 2313,연산8동 더샾파크시티 어린이공원(작은곳),연산1동 384-46
9489,지오멕스(XEUS),35.198889,129.079532,연제-구방범-35,1,연제구,거제1동,중앙대로1226번길,태경아파트뒤 온천천진입로,거제동 163-1 (아파트 뒷편)
9490,지오멕스(XEUS),35.184019,129.071589,연제-구방범-36,1,연제구,거제3동,거제대로178번길 13,시티랜드 인근 삼거리,거제동 840-4
9491,지오멕스(XEUS),35.180959,129.072029,연제-구방범-37,1,연제구,거제3동,거제시장로 11,버드나무한의원앞 삼거리,거제동 486-10
9492,지오멕스(XEUS),35.180274,129.068282,연제-구방범-38,1,연제구,거제4동,해맞이로69,삼성약국앞 사거리,거제동 676-219
9493,지오멕스(XEUS),35.175692,129.085164,연제-구방범-39,1,연제구,연산2동,월드컵대로3번길 23 ,연산시장 한우마트앞 삼거리,연산동 784-25
9494,지오멕스(XEUS),35.177972,129.080842,연제-구방범-40,1,연제구,연산2동,연수로87번길 52,금복막창구이앞 사거리,연산동 793-17
9495,지오멕스(XEUS),35.176864,129.076209,연제-구방범-41,1,연제구,연산2동,중앙대로990번길 24,세븐일레븐앞 삼거리,연산동 867-23
9496,지오멕스(XEUS),35.172359,129.095285,연제-구방범-42,1,연제구,연산3동,금련로18번길 11,청주종합장식앞 사거리,연산동 1811-339
9497,지오멕스(XEUS),35.190824,129.093574,연제-구방범-43,1,연제구,연산3동,금련로38번길 81,연미초 입구 사거리,신금로17번길 16
9498,지오멕스(XEUS),35.172587,129.094387,연제-구방범-44,1,연제구,연산3동,연수로218번길 23,영광열쇠도장앞 사거리,법원북로 13
9499,지오멕스(XEUS),35.18532,129.08361,연제-구방범-45,1,연제구,연산4동,월드컵대로114번길26,브니엘주차장앞 삼거리,연산동 765-3
9500,지오멕스(XEUS),35.179908,129.086465,연제-구방범-46,1,연제구,연산4동,대리로 22번길 32,새나라어린이집 인근 사거리,연산동 656-9
9501,지오멕스(XEUS),35.183181,129.08774,연제-구방범-47,1,연제구,연산4동,묘봉산로 5번길 2,경주과일도매앞 삼거리,연산동 1118-30
