번호,시군구명,동명,도로명,교차로명,경도,위도
9812,강서구,화전동,,화전지구산업단지- 추가 3구역,128.8708238,35.10085199
9813,강서구,화전동,,화전지구산업단지- 추가 3구역,128.8709917,35.10082656
9814,강서구,화전동,,화전지구산업단지- 추가 3구역,128.8709894,35.10077698
9815,강서구,성북동,신항로 96-72,신항만  '북컨' E지점(삼성부지),128.8197359,35.08458017
9816,강서구,성북동,신항로 96-72,신항만  '북컨' E지점(삼성부지),128.8206975,35.0845839
9817,강서구,성북동,신항로 96-72,신항만  '북컨' E지점(삼성부지),128.8214834,35.08450809
9818,강서구,성북동,신항로 96-72,신항만  '북컨' E지점(삼성부지),128.8199372,35.08446943
9819,강서구,성북동,신항로 96-72,신항만  '북컨' E지점(삼성부지),128.8199802,35.08450682
9820,강서구,성북동,,부산항임항도로 R지점(신항 3번신호등,128.8184449,35.08309588
9821,강서구,성북동,,부산항임항도로 R지점(신항 3번신호등,128.818102,35.08327176
9822,강서구,성북동,,부산항임항도로 R지점(신항 3번신호등,128.8182528,35.0830467
9823,강서구,성북동,신항남로 416,다목적부두 배후도로(C지점) 현대부산,128.834638,35.07075236
9824,강서구,성북동,신항남로 416,다목적부두 배후도로(C지점) 현대부산,128.8347292,35.07102445
9825,강서구,성북동,신항남로 416,다목적부두 배후도로(C지점) 현대부산,128.8348168,35.07102437
9826,강서구,성북동,신항남로 416,다목적부두 배후도로(C지점) 현대부산,128.8349331,35.07083982
9827,강서구,성북동,신항남로 416,다목적부두 배후도로(C지점) 현대부산,128.8348747,35.07069361
9828,강서구,성북동,신항남로 454,부산신항만컨테이너터미널,128.822597,35.06415021
9829,서구,남부민동,충무대로149번나길 22-23,모피고냉장,129.0247832,35.08450138
9830,서구,남부민동,,대진타워,129.0244889,35.08732166
9831,서구,남부민동,충무대로 181,대진타워,129.0246896,35.08650927
9832,해운대구,중동,양운로37번길 11,중동3구역 재개발아파트 주변,129.1771714,35.164388
9833,연제구,연산동,,자이아파트 후문,129.0912944,35.18861721
9834,기장군,기장읍,,죽성사거리,129.2204949,35.24193455
9835,기장군,기장읍,,죽성사거리,129.2205318,35.24145123
9836,기장군,기장읍,,죽성사거리,129.220538,35.24103438
9837,기장군,기장읍,,죽성사거리,129.2201988,35.24118921
9838,기장군,기장읍,,죽성사거리,129.2203033,35.24089389
9839,기장군,기장읍,,죽성사거리,129.2204781,35.24107551
9840,사상구,괘법동,광장로38번길 9,감전교회,128.9856687,35.15712339
9841,사상구,괘법동,광장로38번길 9,감전교회,128.9858785,35.15699769
9842,사상구,괘법동,광장로38번길 9,감전교회,128.9837886,35.15792633
9843,사상구,괘법동,괘감로 11,감전배수장,128.9757002,35.15924899
9844,사하구,괴정동,괴정로 220,신익빌라,128.985125,35.09648495
9845,사하구,괴정동,괴정로 220,신익빌라,128.9849155,35.0965714
9846,사하구,괴정동,괴정로 220,신익빌라,128.9848927,35.09654217
9847,사하구,괴정동,장평로409번길 17,신익빌라,128.9837108,35.09660657
9848,사하구,괴정동,낙동대로295번길 51-1,신익빌라,128.9840053,35.09651954
9849,강서구,성북동,,신항만  '북컨' F지점(현대부지),128.8150912,35.08460741
9850,강서구,성북동,,신항만  '북컨' F지점(현대부지),128.8149083,35.08457427
9851,강서구,생곡동,,가달마을입구,128.8788077,35.13854328
9852,서구,동대신동2가,,동대신로타리,129.0216632,35.11130395
9853,강서구,송정동,,녹산16지점,128.8656995,35.09778782
9854,사상구,모라동,,자유아파트,128.9884371,35.18256984
9855,북구,구포동,,구포협진태양쇼핑프라자,128.995887,35.19800748
9856,북구,구포동,백양대로1036번길 5-4,구포협진태양쇼핑프라자,128.9955198,35.19775429
9857,강서구,송정동,,녹산명문주유소,128.8237137,35.1018001
9858,강서구,송정동,,녹산명문주유소,128.8234826,35.10195613
9859,사상구,학장동,,민창철강,128.9790864,35.14108363
9860,연제구,연산동,,고려제강 연수원,129.1130059,35.17768878
9861,강서구,송정동,,송정공원,128.8219557,35.09817481
9862,강서구,미음동,,미음지구2공구-3지점,128.8635403,35.15991917
9863,연제구,연산동,,E편한세상2차,129.115387,35.18189448
9864,연제구,연산동,토현로 10,고려제강 연수원,129.1130225,35.17782159
9865,연제구,연산동,토현로 10,고려제강 연수원,129.1129345,35.17772766
9866,연제구,연산동,,불교신도회관 주변(희망센트럴뷰),129.0779523,35.18129862
9867,연제구,연산동,,불교신도회관 주변(희망센트럴뷰),129.0778566,35.18144601
9868,수영구,망미동,,E편한세상1차,129.1169278,35.17976408
9869,수영구,수영동,,협성르네상스아파트 앞,129.1206183,35.1716846
9870,수영구,수영동,,협성르네상스아파트 앞,129.1205291,35.17174468
9871,연제구,거제동,,거제교회,129.0695489,35.18694217
9872,연제구,거제동,,㈜청우공업,129.0653283,35.19034362
9873,수영구,망미동,연수로 273-1,(가변)망미여중앞,129.0991457,35.17315005
9874,남구,용당동,,동국자동차정비,129.0995652,35.1175285
9875,남구,문현동,전포대로 75,성동초교,129.0665416,35.14293065
9876,강서구,구랑동,,구랑주유소,128.8550127,35.12740412
9877,사하구,하단동,비봉로 88,서원유통,128.9610706,35.09770845
9878,사하구,신평동,장평로 245,대성기공,128.9728251,35.08726277
9879,사하구,괴정동,,괴정사거리,128.9935337,35.10016785
9880,금정구,회동동,,정관산업로,129.1329781,35.23842073
9881,기장군,정관읍,,정관교회,129.1824148,35.33144483
9882,기장군,장안읍,협동로 8,장안사입구,129.2434793,35.37047582
9883,해운대구,반송동,,동부산대학입구,129.1503204,35.23004748
9884,동래구,사직동,,롤러스케이트장,129.0635365,35.19628664
9885,해운대구,우동,해운대로 551,기계공고,129.1512096,35.16014704
9886,부산진구,전포동,,제일제당,129.0621978,35.15086386
9887,부산진구,전포동,,제일제당,129.0620864,35.15081213
9888,부산진구,전포동,,제일제당,129.0625624,35.15085538
9889,해운대구,좌동,양운로 182,폭포사입구(46),129.1681864,35.17943512
9890,해운대구,좌동,,폭포사입구(46),129.1677123,35.18000692
9891,해운대구,좌동,,폭포사입구(46),129.1678214,35.18026903
9892,해운대구,중동,좌동순환로402번길 16,중동3구역 재개발아파트 주변,129.1775561,35.16313043
9893,해운대구,좌동,,경남선경아파트(8)직결,129.1847606,35.16582195
9894,남구,감만동,우암로 84,8부두,129.0801708,35.11875776
9895,해운대구,좌동,청사포로 27,경남선경아파트(8)직결,129.1847797,35.16566502
9896,해운대구,중동,,중동주공315동앞,129.1857281,35.16459757
9897,해운대구,중동,,중동주공315동앞,129.1858915,35.16453905
9898,해운대구,중동,,중동주공315동앞,129.1855104,35.16458675
9899,해운대구,중동,,중동주공315동앞,129.185736,35.16440924
9900,남구,우암동,장고개로 64-13,성천초교입구,129.0705718,35.13096354
9901,남구,문현동,,배정고교,129.0667981,35.13350969
9902,해운대구,우동,수영강변대로 120,센텀시티36지점(영화의전당 뒤),129.127401,35.17228803
9903,남구,문현동,,문현성당,129.0720137,35.13682629
9904,연제구,연산동,쌍미천로52번길 2,동명초교,129.089588,35.17690241
9905,연제구,거제동,,거제교회,129.0695671,35.18698444
9906,북구,금곡동,효열로 134,금곡주공905동앞,129.0138877,35.25646091
9907,서구,충무동1가,충무대로 279-1,충무로타리,129.0246264,35.09640889
9908,서구,토성동4가,,충무로타리,129.0238381,35.09654438
9909,서구,토성동4가,,충무로타리,129.0242132,35.09624216
9910,서구,충무동1가,,충무로타리,129.0243753,35.09614275
9911,강서구,신호동,,부영아파트 201동,128.8765406,35.08565171
9912,강서구,신호동,,부영아파트 201동,128.8764068,35.08572281
9913,강서구,생곡동,,둔치2호교,128.8946393,35.13510195
9914,강서구,신호동,신호산단1로217번길 37,부영아파트 201동,128.8775161,35.08587543
9915,북구,화명동,,대천주택앞,129.01858,35.24097024
9916,북구,금곡동,,금곡주유소,129.0150708,35.26387037
9917,북구,금곡동,,금곡주유소,129.0143325,35.26239484
9918,북구,화명동,금곡대로 240,만호제강,129.012663,35.22886393
9919,북구,구포동,낙동대로1570번길 3,북구청입구,128.9876458,35.1968934
9920,북구,만덕동,,만덕로타리,129.0387891,35.21304711
9921,북구,만덕동,,만덕로타리,129.0380633,35.21285168
9922,북구,만덕동,,만덕로타리,129.037909,35.21299728
9923,북구,만덕동,,만덕로타리,129.0366352,35.2131806
9924,수영구,광안동,연수로379번길 3,수영동양아파트입구,129.1107483,35.17043994
9925,북구,만덕동,,만덕로타리,129.0363827,35.21276095
9926,강서구,대저2동,,기계공구단지 M2블럭,128.9573697,35.16819312
9927,강서구,대저2동,,AVIS렌트카,128.9575064,35.18104015
9928,강서구,대저2동,,기계공구단지 M2블럭,128.9573127,35.16807761
9929,금정구,부곡동,금정로 143-2,장전역,129.088479,35.23776878
9930,북구,금곡동,효열로 276,금곡역,129.0176785,35.26769587
9931,남구,문현동,우암로374번길 10-12,배정고교,129.0673398,35.13536465
9932,남구,문현동,우암로374번길 10-12,배정고교,129.0672833,35.13537983
9933,남구,문현동,우암로362번길 5,배정고교,129.0671305,35.13492143
9934,남구,문현동,우암로362번길 5,배정고교,129.067071,35.1349428
9935,남구,우암동,,우암1PB,129.0758937,35.12464385
9936,남구,문현동,,문현성당,129.0716972,35.13672331
9937,남구,문현동,,문현성당,129.0719722,35.13677003
9938,해운대구,우동,수영강변대로 93,수영협성르네상스,129.1205068,35.17324466
9939,연제구,거제동,,법원후문,129.0736313,35.19367387
9940,연제구,거제동,법원북로 16,거성로타리,129.0672463,35.19153732
9941,연제구,거제동,아시아드대로 79-1,거성로타리,129.0674343,35.19109699
9942,연제구,거제동,아시아드대로 79-1,거성로타리,129.06738,35.19103653
9943,수영구,망미동,연수로 273-1,망미아파트,129.1014329,35.17319496
9944,수영구,망미동,연수로 273-1,망미아파트,129.1013946,35.17316155
9945,부산진구,연지동,새싹로 165,연지 자이2차아파트 207동 앞,129.048629,35.17169818
9946,부산진구,양정동,,하마정,129.0677306,35.17542363
9947,부산진구,양정동,,하마정,129.0676939,35.17493835
9948,부산진구,양정동,동평로 361-1,교육위원회,129.0656532,35.17486257
9949,부산진구,부암동,,월마트,129.0517397,35.1642319
9950,강서구,봉림동,,장유 ~ 가락간 대흥2교차로,128.8957263,35.17589698
9951,부산진구,부암동,,월마트,129.051693,35.16426241
9952,부산진구,가야동,,동의대전철역,129.0322473,35.15419579
9953,부산진구,가야동,가야대로 614,가야1동국민아파트,129.0389269,35.15390286
9954,동구,좌천동,,좌천로타리,129.0533623,35.13317591
9955,사상구,감전동,사상로147번길 16,청도슈퍼,128.9830484,35.15485941
9956,사상구,감전동,사상로147번길 16,청도슈퍼,128.9828101,35.15478747
9957,사상구,모라동,모라로110번길 85,모산초교,128.9960356,35.18444642
9958,동구,수정동,,수성초교,129.0436748,35.13445819
9959,사상구,삼락동,낙동대로1234번길 8,동양한신아파트,128.9782622,35.16945332
9960,사상구,모라동,,신모라철길밑,128.9893857,35.1865691
9961,사상구,괘법동,사상로 221-1,현대약국,128.98389,35.16392628
9962,사상구,괘법동,사상로212번길 6,현대약국,128.9837746,35.16379408
9963,사상구,학장동,,학장벽산아파트,128.9892528,35.14095676
9964,사상구,학장동,,학장벽산아파트,128.989198,35.14101719
9965,사상구,삼락동,낙동대로 1472,(주)서우,128.980589,35.19038793
9966,사상구,엄궁동,낙동대로 733,농수산물도매시장,128.9683977,35.12640368
9967,사상구,학장동,,새벽시장입구,128.9820406,35.15092635
9968,서구,남부민동,,부산관광고교(송도상고'송도중학교),129.0219731,35.08235526
9969,서구,암남동,,송도해성APT,129.0159151,35.07247245
9970,중구,영주동,중동길 78,부산터널,129.0344281,35.11188598
9971,서구,암남동,원양로 71,물류센터진출입로,129.0100834,35.06086653
9972,서구,암남동,충무대로 54,송도곡각지,129.0183227,35.07852945
9973,서구,암남동,충무대로34번길 11-44,송도곡각지,129.0182696,35.07838172
9974,서구,암남동,,송도초교,129.0165855,35.07874547
9975,서구,남부민동,,모피고냉장,129.0246965,35.08530011
9976,서구,남부민동,충무대로 150,모피고냉장,129.024886,35.08457184
9977,서구,동대신동3가,,구덕운동장,129.0150909,35.11509227
9978,강서구,대저2동,유통단지1로97번길 12,서부산유통단지 5지점,128.9517008,35.16383731
9979,강서구,대저2동,유통단지1로97번길 12,서부산유통단지 5지점,128.9513351,35.16373969
9980,강서구,대저2동,,서부산유통단지 4지점,128.9506386,35.16554373
9981,강서구,봉림동,,봉림지하차도,128.9012532,35.17568639
9982,강서구,대저2동,,서부산유통단지 4지점,128.9506625,35.16568464
9983,강서구,대저2동,,,128.9219509,35.1739534
9984,수영구,광안동,수영로 715,우성주택 후문,129.1184499,35.16767289
9985,수영구,광안동,수영로 709-1,수영 BBQ 앞,129.1179085,35.16750766
9986,서구,동대신동3가,,구덕운동장,129.0150786,35.11505118
9987,수영구,수영동,수영로741번길 12,협성르네상스타워,129.1208559,35.17026115
9988,강서구,신호동,,부영아파트 201동,128.877244,35.08572314
9989,강서구,신호동,,부영아파트 201동,128.8776738,35.08564798
9990,강서구,봉림동,,장유 ~ 가락간 대흥1교차로,128.8884445,35.17653787
9991,강서구,봉림동,,금룡주유소,128.9030248,35.18636798
9992,강서구,봉림동,,금룡주유소,128.902781,35.18601691
9993,강서구,봉림동,,금룡주유소,128.9029854,35.18606813
9994,강서구,대저2동,,서부산유통단지 6지점,128.9522652,35.16209837
9995,강서구,대저2동,유통단지1로97번길 12,서부산유통단지 5지점,128.9513672,35.16400843
9996,강서구,명지동,,명호초교 주변,128.8995015,35.08569375
9997,강서구,송정동,,녹산1번신호대,128.8690513,35.08905997
9998,강서구,대저2동,,서부산유통단지 2지점,128.9552692,35.16520834
9999,수영구,광안동,수영로 709-1,수영 BBQ 앞,129.1178719,35.16752514
10000,강서구,죽림동,가락대로 1469-6,가락 오봉주유소,128.9011398,35.19603569
10001,강서구,화전동,화전산단6로 57,화전지구산업단지- 20구역,128.8831818,35.10175763
10002,강서구,화전동,,화전지구산업단지- 19구역,128.8829978,35.09986183
10003,강서구,화전동,르노삼성대로 61,화전지구산업단지- 18구역,128.8830539,35.09676372
10004,강서구,화전동,,화전지구산업단지- 17구역,128.8781751,35.09903389
10005,강서구,화전동,,화전지구산업단지- 9구역,128.8879511,35.10826099
10006,강서구,화전동,,화전지구산업단지- 9구역,128.8882869,35.10833471
10007,강서구,명지동,,명지주거단지 28지점,128.9055346,35.07957638
10008,강서구,명지동,,명지주거단지 23지점(CPU없음),128.9017189,35.08194838
10009,강서구,명지동,,명지주거단지 16지점,128.9010442,35.08429131
10010,강서구,명지동,,명지주거단지 1지점(신항만주유소),128.8969723,35.08915957
10011,강서구,생곡동,,둔치2호교,128.8932701,35.13554898
10012,북구,금곡동,,금곡주유소,129.0146785,35.26253835
10013,강서구,지사동,,지사6지점,128.8358633,35.14902264
10014,강서구,지사동,과학산단2로10번길 31,지사8지점,128.8309817,35.15062811
10015,부산진구,당감동,,동평제일교회,129.0370016,35.16534417
10016,부산진구,연지동,,부암로타리,129.0502011,35.16805851
10017,해운대구,재송동,,유림상사,129.1180117,35.17680321
10018,수영구,망미동,,유림상사,129.1179514,35.17649086
10019,연제구,연산동,월드컵대로 164,서경정비,129.0794859,35.18688388
10020,연제구,연산동,월드컵대로145번길 5,서경정비,129.0796746,35.18664698
10021,연제구,연산동,톳고개로 16,연천초교앞,129.1010469,35.1856714
10022,연제구,연산동,톳고개로 16,연천초교앞,129.1012542,35.18558746
10023,강서구,구랑동,,미음지구 4구역 사거리,128.856325,35.12603352
10024,강서구,구랑동,,미음지구 4구역 사거리,128.8564462,35.12603881
10025,금정구,부곡동,금정로 143-2,장전역,129.0884616,35.23779095
10026,수영구,망미동,구락로 134,망미코스트코 앞(1),129.1164428,35.17805199
10027,연제구,거제동,,거제롯데아파트,129.0833921,35.1922146
10028,부산진구,개금동,,개금초교삼거리,129.0225173,35.15568424
10029,부산진구,당감동,백양대로 91,당감삼익아파트,129.0400381,35.16174712
10030,부산진구,부암동,,진양로타리,129.0493726,35.16252286
10031,부산진구,범천동,신천대로102번길 20-10,철도공작창,129.0544963,35.15214711
10032,부산진구,범천동,,철도공작창,129.0548054,35.15185726
10033,부산진구,전포동,전포대로 181,경남공고,129.0624258,35.15231625
10034,부산진구,전포동,전포대로 181,경남공고,129.0624732,35.15209919
10035,부산진구,범천동,신천대로65번길 78-1,범천로타리,129.0588231,35.1468339
10036,동구,범일동,,자성대,129.0596385,35.13460036
10037,영도구,동삼동,,해양수산 연수원,129.0753149,35.07546093
10038,영도구,동삼동,,해양수산 연수원,129.0754896,35.075389
10039,영도구,남항동2가,,영도 한전앞,129.0355914,35.08775517
10040,영도구,남항동2가,,영도 한전앞,129.0352357,35.08709807
10041,중구,부평동1가,중구로 68,대청로타리,129.0278735,35.10280318
10042,중구,중앙동3가,대청로138번길 9,부산우체국,129.034427,35.10278123
10043,강서구,송정동,,녹산5번신호대,128.8571178,35.08918585
10044,강서구,송정동,,녹산공단35지점(삼보정밀화학공업),128.8525501,35.0843542
10045,강서구,송정동,,녹산16지점,128.8655347,35.09804823
10046,강서구,송정동,르노삼성대로 61,녹산공단14지점(녹산 21번 신호대),128.8686283,35.09360878
10047,강서구,죽림동,가락대로1449번길 30,강동교,128.9034997,35.19219406
10048,부산진구,가야동,,동의대전철역,129.031968,35.15408136
10049,강서구,대저2동,,서부산유통단지 2지점,128.9555271,35.16550344
10050,강서구,죽림동,가락대로1449번길 30,강동교,128.9034966,35.19209744
10051,강서구,송정동,녹산산업북로 46,녹산30지점(28번신호대),128.8294237,35.09668761
10052,강서구,송정동,녹산산업북로 46,녹산30지점(28번신호대),128.829706,35.09632772
10053,강서구,송정동,녹산화전로 8,녹산2번신호대,128.866125,35.08889615
10054,강서구,송정동,,녹산1번신호대,128.8693538,35.08886247
10055,강서구,명지동,,임해단지(3)명지동리,128.9269335,35.09784859
10056,강서구,대저1동,,등구마을,128.9635683,35.1942364
10057,금정구,서동,,금정여고뒤 삼거리,129.0999205,35.22081284
10058,금정구,노포동,,농수산물유통공사앞,129.0918903,35.28172922
10059,금정구,노포동,,농수산물유통공사앞,129.0918534,35.28163066
10060,금정구,노포동,,농수산물유통공사앞,129.0917351,35.28144572
10061,금정구,부곡동,기찰로22번길 15,대신빌라앞,129.0924885,35.23345632
10062,금정구,서동,,서곡초교,129.1050704,35.21857949
10063,사하구,당리동,,새싹유치원,128.9761208,35.10439801
10064,사하구,장림동,다대로 332,장림경희병원주변,128.9765648,35.07388638
10065,사하구,장림동,다대로320번길 10,장림경희병원주변,128.97633,35.0735442
10066,해운대구,우동,,한주주차장,129.1632955,35.16603686
10067,사하구,하단동,제석로18번길 56,화인상아아파트,128.9731742,35.10201545
10068,사하구,괴정동,낙동대로 261,사하농협,128.9895236,35.09933702
10069,기장군,장안읍,,장안중고교,129.2399872,35.31820924
10070,기장군,장안읍,,장안중고교,129.2400222,35.31849159
10071,기장군,정관읍,,정관월평사거리,129.1404148,35.35774305
10072,수영구,망미동,망미번영로55번길 84-1,망미부산은행,129.1075904,35.17519044
10073,강서구,화전동,,화전지구산업단지- 19구역,128.8828263,35.0996362
10074,수영구,망미동,연수로 273-1,수미탕,129.1039214,35.17195084
10075,기장군,정관읍,,정관월평사거리,129.1404435,35.35766839
10076,기장군,장안읍,,(군도14호)은진사 입구,129.2760022,35.33593262
10077,기장군,장안읍,,(군도14호)반룡1교차로,129.2579169,35.34825227
10078,기장군,장안읍,,(장안산업단지 진입로)반룡교차로,129.2550431,35.35230592
10079,기장군,장안읍,,(장안산업단지 진입로)반룡교차로,129.2549586,35.35224405
10080,기장군,기장읍,,연화리입구(동부산관광로),129.2221578,35.21152675
10081,기장군,기장읍,,동해곰장어앞,129.2113554,35.18647967
10082,기장군,기장읍,,기장현대아파트,129.2208245,35.24359983
10083,기장군,기장읍,,기장현대아파트,129.2207736,35.24365219
10084,동래구,사직동,,사직 삼환나우빌2단지 202동,129.0559719,35.19829869
10085,동래구,명장동,명장로 69-2,명장현대아파트,129.109141,35.20364973
10086,강서구,명지동,명지오션시티3로 31,명지주거단지 23지점(CPU없음),128.9028347,35.08212032
10087,강서구,명지동,명지오션시티3로 33,명지주거단지 23지점(CPU없음),128.9029459,35.08194646
10088,동래구,명장동,,명장현대아파트,129.1091809,35.20371373
10089,동래구,낙민동,온천천로 345,유앤아이아파트,129.0905877,35.19482188
10090,동래구,안락동,연안로51번길 14,안남초교,129.107774,35.19239559
10091,동래구,사직동,,사직여중입구,129.0582109,35.19505567
10092,동래구,안락동,,서원시장(복개천),129.0996708,35.20067592
10093,동래구,안락동,반송로218번길 15,서원시장(복개천),129.0994468,35.20050989
10094,강서구,화전동,,화전지구산업단지- 17구역,128.8781208,35.09842192
10095,강서구,화전동,,화전지구산업단지- 17구역,128.8779594,35.09837772
10096,강서구,화전동,,화전지구산업단지- 17구역,128.8782072,35.09826786
10097,기장군,일광면,,일광I.C,129.2313983,35.27465363
10098,강서구,화전동,,화전지구산업단지- 17구역,128.8782562,35.09827804
10099,강서구,화전동,,화전지구산업단지- 16구역,128.8781627,35.10197706
10100,강서구,화전동,,화전지구산업단지- 16구역,128.8780896,35.10184307
10101,강서구,화전동,,화전지구산업단지- 16구역,128.8780128,35.10175535
10102,수영구,민락동,수영로 763,민락현대아파트,129.1228044,35.16638539
10103,강서구,화전동,,화전지구산업단지- 16구역,128.8783687,35.10189847
10104,강서구,대저2동,,국제선물류센터입구,128.9500304,35.17757936
10105,강서구,화전동,,화전지구산업단지- 16구역,128.8784927,35.101834
10106,강서구,화전동,,화전지구산업단지- 16구역,128.8784064,35.10173795
10107,강서구,화전동,,화전지구산업단지- 16구역,128.8783342,35.10159859
10108,해운대구,우동,,올림픽동산,129.1330138,35.16314877
10109,해운대구,우동,,마린시티 2지점,129.1440306,35.15807389
10110,해운대구,재송동,,반산초교,129.1293393,35.19319983
10111,강서구,화전동,,화전지구산업단지- 9구역,128.8882099,35.10812523
10112,해운대구,석대동,,석대체육공원,129.1271799,35.22745463
10113,해운대구,우동,해운대해변로 84,해강중학교,129.1364234,35.16335464
10114,해운대구,우동,해운대해변로 84,해강중학교,129.1363773,35.1631788
10115,해운대구,중동,해운대해변로298번길 24,파라다이스호텔,129.1662164,35.16101526
10116,해운대구,중동,해운대해변로298번길 24,파라다이스호텔,129.165945,35.16091645
10117,해운대구,중동,달맞이길 16-16,파라다이스호텔,129.1660306,35.16080969
10118,해운대구,반여동,반여로 67,반여낙천대2차(무정초교),129.1229193,35.19752172
10119,해운대구,반여동,,우방아파트(1),129.1163836,35.20228147
10120,해운대구,반여동,선수촌로 227,풍산금속사택,129.1247712,35.21290019
10121,동래구,수안동,,세병교,129.0833148,35.19730081
10122,해운대구,반여동,선수촌로 227,풍산금속사택,129.1244828,35.21308659
10123,해운대구,중동,,국민문화회관(22),129.1738723,35.17196045
10124,해운대구,우동,,한주주차장,129.1629885,35.16603267
10125,해운대구,우동,해운대로 655,한주주차장,129.1628164,35.16573656
10126,해운대구,우동,해운대로 655,한주주차장,129.1625613,35.16582034
10127,해운대구,우동,해운대로 651,한주주차장,129.1623885,35.16567991
10128,해운대구,우동,우동3로11번길 38-15,해운대고교,129.1626169,35.17006438
10129,해운대구,반송동,윗반송로 57,,129.156475,35.23007306
10130,해운대구,우동,우동3로11번길 38-15,해운대고교,129.1625349,35.17003661
10131,해운대구,송정동,송정중앙로27번길 5,송정초교,129.2029043,35.18291698
10132,해운대구,우동,해운대해변로237번길 12,글로리콘도,129.1581072,35.15910705
10133,해운대구,우동,,그랜드호텔,129.1562552,35.15845359
10134,해운대구,우동,마린시티1로 6,해운대소방서,129.1433524,35.16003809
10135,강서구,녹산동,,화전지구산업단지- 6구역,128.8728084,35.10832841
10136,강서구,녹산동,,화전지구산업단지- 4구역,128.8831078,35.11090894
10137,강서구,녹산동,낙동남로582번길 10,화전지구산업단지- 4구역,128.8829365,35.11108712
10138,강서구,녹산동,낙동남로582번길 10,화전지구산업단지- 4구역,128.8829014,35.11093838
10139,강서구,녹산동,,화전지구산업단지- 4구역,128.8829454,35.11089983
10140,강서구,녹산동,,화전지구산업단지- 5구역,128.8871107,35.11161678
10141,강서구,녹산동,,화전지구산업단지- 5구역,128.8871966,35.1113352
10142,해운대구,우동,해운대로 551,기계공고,129.1513321,35.16003577
10143,해운대구,우동,,운촌어촌계마을,129.1502638,35.15959661
10144,해운대구,우동,센텀동로 9,센텀시티역,129.1336105,35.1701274
10145,영도구,동삼동,선덤산길 42,새마을정신탑삼거리,129.0727428,35.08469184
10146,기장군,일광면,,삼덕마을입구(횡계마을직결),129.230419,35.27427837
10147,사하구,신평동,을숙도대로 592,기동대입구,128.9731115,35.08511553
10148,기장군,일광면,,삼덕노인정앞,129.229619,35.27014934
10149,기장군,일광면,,삼덕노인정앞,129.2298906,35.2700927
10150,기장군,정관읍,,(정관)G지점(양산기공),129.1919762,35.31799055
10151,해운대구,재송동,,센텀필사거리(센텀IS타워),129.1258872,35.17730421
10152,연제구,연산동,,성덕과일마트,129.0872604,35.18698416
10153,수영구,광안동,,망미사거리,129.1093891,35.17165599
10154,강서구,녹산동,,화전지구산업단지 - 1구역,128.8785335,35.11254636
10155,강서구,봉림동,,통전마을입구,128.9009047,35.1795695
10156,강서구,명지동,,명지주거단지(롯데아파트1),128.9053194,35.08436539
10157,강서구,명지동,,명지주거단지(롯데아파트1),128.9055478,35.08427175
10158,서구,동대신동3가,,구덕로타리윗쪽삼거리,129.0188533,35.11811485
10159,강서구,성북동,,다목적부두 배후도로(D지점),128.8344108,35.06976412
10160,강서구,성북동,,다목적부두 배후도로(D지점),128.8345683,35.06971807
10161,강서구,성북동,,다목적부두 배후도로(D지점),128.8349138,35.06992647
10162,사하구,신평동,,성일여고,128.9774652,35.08715493
10163,강서구,성북동,,다목적부두 배후도로(D지점),128.8348644,35.06995986
10164,강서구,성북동,,다목적부두 배후도로(D지점),128.8347936,35.06959854
10165,강서구,성북동,신항남로 416,부산신항 다목적부두,128.8346375,35.07438431
10166,사하구,다대동,,홍티마을 1,128.9605302,35.06265375
10167,강서구,지사동,,지사13지점,128.8397132,35.1507306
10168,강서구,지사동,,지사13지점,128.8384653,35.15076821
10169,강서구,지사동,,지사13지점,128.8385741,35.15072968
10170,강서구,지사동,,지사13지점,128.8385799,35.15065871
10171,강서구,봉림동,,통전마을입구,128.9012092,35.17970663
10172,강서구,명지동,,명지주거단지 28지점,128.9054984,35.07953776
10173,강서구,명지동,,명지주거단지 28지점,128.905327,35.07969209
10174,강서구,명지동,,명지주거단지 17지점,128.9045326,35.0842968
10175,강서구,명지동,,명지주거단지 23지점(CPU없음),128.9019013,35.08191581
10176,강서구,명지동,,명지주거단지 23지점(CPU없음),128.9016218,35.08201951
10177,강서구,명지동,,명지주거단지 22지점,128.8996372,35.08194771
10178,강서구,명지동,,명지주거단지 22지점,128.8994347,35.08185735
10179,강서구,성북동,신항남로 416,다목적부두 배후도로(C지점) 현대부산,128.8345749,35.07078568
10180,북구,만덕동,,만덕중학교,129.0315578,35.21433871
10181,동래구,온천동,금강로 17,온천초교,129.0731572,35.21214304
10182,북구,화명동,용당로5번길 8,화명2지구택지조성(6)(화명3동사무소),129.0103663,35.23158472
10183,사상구,모라동,모라로110번길 79,모산초교 입구,128.9958515,35.18434197
10184,북구,화명동,,경남아너스빌 107동 앞,129.0152729,35.24179158
10185,사상구,모라동,,자유아파트,128.9884746,35.18223223
10186,사상구,모라동,,자유아파트,128.988753,35.18241128
10187,사상구,모라동,,자유아파트,128.9886865,35.1823965
10188,사상구,모라동,삼덕로99번길 20,자유아파트,128.9885982,35.18154596
10189,사상구,모라동,삼덕로99번길 20,자유아파트,128.9884225,35.18166848
10190,강서구,화전동,,화전지구산업단지- 13구역,128.8781629,35.10417119
10191,강서구,화전동,화전산단2로 68,화전지구산업단지- 13구역,128.8784185,35.10380023
